tr|A0A1S3K0U5|A0A1S3K0U5_LINUN	ZZ|zf-TAZ|Creb_binding|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|SAM|SAM_1|TMhelix|TMhelix	ZZ(47-67)|zf-TAZ(90-149)|Creb_binding(304-383)|Glyco_tranf_GTA_type(489-677)|TMhelix(699-721)|TMhelix(728-750)|TMhelix(765-787)|TMhelix(824-841)|TMhelix(851-873)|SAM(1010-1067)|SAM_1(1081-1140)|TMhelix(1207-1226)|TMhelix(1241-1263)
tr|K1VQ58|K1VQ58_TRIAC	SOG2|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	SOG2(9-123)|Chitin_synth_1N(274-345)|Chitin_synth_1(346-507)|BcsA(456-768)|TMhelix(693-715)|TMhelix(735-757)|TMhelix(764-786)|TMhelix(842-864)|TMhelix(943-965)
tr|A0A2C9JW81|A0A2C9JW81_BIOGL	SOBP|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	SOBP(151-358)|TMhelix(662-684)|TMhelix(697-718)|TMhelix(733-755)|TMhelix(760-782)|TMhelix(797-819)|TMhelix(893-915)|TMhelix(935-957)|TMhelix(970-992)|TMhelix(1012-1034)|Chitin_synth_C(1109-1478)|BcsA(1321-1650)|TMhelix(1500-1522)|TMhelix(1532-1551)|TMhelix(1564-1586)|TMhelix(1596-1613)|TMhelix(1620-1642)|TMhelix(1813-1831)|TMhelix(1852-1874)
tr|S2JI83|S2JI83_MUCC1	SOBP|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	SOBP(3-65)|Chitin_synth_1N(104-171)|Chitin_synth_1(172-334)|BcsA(283-615)|TMhelix(560-582)|TMhelix(597-619)|TMhelix(640-662)|TMhelix(769-791)|TMhelix(806-828)
tr|A0A1I7XS62|A0A1I7XS62_HETBA	SMC_prok_B|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	SMC_prok_B(1-184)|TMhelix(220-242)|TMhelix(313-331)|TMhelix(351-370)|TMhelix(377-399)|TMhelix(439-456)|TMhelix(544-563)|TMhelix(627-646)|Chitin_synth_C(526-847)|BcsA(684-1012)|TMhelix(874-896)|TMhelix(906-923)|TMhelix(930-950)|TMhelix(960-982)|TMhelix(989-1011)
tr|J9IDC4|J9IDC4_9SPIT	Smc|COG4372|GT-A|GT-A|TMhelix	Smc(20-372)|COG4372(220-548)|Glyco_tranf_GTA_type(716-905)|Glyco_tranf_GTA_type(853-1053)|TMhelix(1128-1147)
tr|B7PII1|B7PII1_IXOSC	SLC5-6-like_sbd|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	SLC5-6-like_sbd(1-112)|TMhelix(98-120)|TMhelix(265-287)|TMhelix(323-345)|TMhelix(358-380)|TMhelix(390-407)|TMhelix(420-442)|TMhelix(446-463)|TMhelix(493-515)|TMhelix(559-578)|TMhelix(585-607)|TMhelix(642-661)|Glyco_tranf_GTA_type(847-1057)|TMhelix(1075-1097)|TMhelix(1102-1124)|TMhelix(1131-1153)|TMhelix(1168-1190)|TMhelix(1374-1396)|TMhelix(1432-1454)
tr|N1S367|N1S367_FUSC4	SARG|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	SARG(5-156)|TMhelix(189-208)|TMhelix(218-240)|Chitin_synth_2(241-718)|TMhelix(600-622)|TMhelix(626-648)|TMhelix(661-683)
tr|A0A1B7NEV7|A0A1B7NEV7_9HOMO	Sam68-YY|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Sam68-YY(141-182)|Chitin_synth_1N(215-279)|Chitin_synth_1(280-443)|BcsA(392-715)|TMhelix(632-654)|TMhelix(666-688)|TMhelix(698-720)|TMhelix(727-749)|TMhelix(759-781)|TMhelix(866-885)|TMhelix(905-927)
tr|M2T904|M2T904_COCH5	RSRP|TMhelix|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	RSRP(4-119)|TMhelix(196-218)|TMhelix(231-253)|TMhelix(486-508)|Chitin_synth_2(655-1184)|TMhelix(1054-1076)|TMhelix(1086-1108)|TMhelix(1115-1137)
tr|A0A2P4LRH0|A0A2P4LRH0_QUESU	RSRP|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	RSRP(1-247)|TMhelix(294-316)|TMhelix(545-567)|Chitin_synth_2(726-1257)|TMhelix(1123-1145)|TMhelix(1158-1180)|TMhelix(1190-1212)
tr|A0A2P4GZI5|A0A2P4GZI5_QUESU	RSRP|PRK12678|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	RSRP(7-111)|PRK12678(5-223)|TMhelix(295-317)|TMhelix(546-568)|Chitin_synth_2(729-1260)|TMhelix(1126-1148)|TMhelix(1160-1182)|TMhelix(1192-1214)
tr|Q6C6D3|Q6C6D3_YARLI	Rph|TMhelix|Heme/Steroid_Binding|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	Rph(127-226)|TMhelix(484-506)|Cyt-b5(515-572)|TMhelix(747-769)|Chitin_synth_2(758-1260)|TMhelix(1133-1155)|TMhelix(1162-1184)|TMhelix(1194-1216)
tr|A0A1W2CNS6|A0A1W2CNS6_9FIRM	RNR_PFL|TMhelix|TMhelix|GT-A|GT-A|TMhelix|TMhelix|TMhelix	RNR_PFL(99-239)|TMhelix(172-192)|TMhelix(205-227)|CESA_like(242-419)|BcsA(183-595)|TMhelix(502-524)|TMhelix(531-553)|TMhelix(563-585)
tr|A0A165VDV7|A0A165VDV7_9HOMO	rne|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix	rne(190-324)|TMhelix(320-342)|TMhelix(349-371)|Glyco_tranf_GTA_type(548-733)|TMhelix(779-801)|TMhelix(814-836)|TMhelix(856-878)|TMhelix(885-907)
tr|L8X1L6|L8X1L6_THACA	RING_Ubox|IBR|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|RhaT|TMhelix|TMhelix|TMhelix	RING_Ubox(153-204)|IBR(222-292)|GT2_HAS(647-884)|TMhelix(968-990)|TMhelix(1253-1275)|TMhelix(1348-1370)|TMhelix(1375-1397)|RhaT(1345-1455)|TMhelix(1407-1429)|TMhelix(1436-1458)|TMhelix(1478-1500)
tr|A0A194UTV2|A0A194UTV2_9PEZI	Retinal|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Retinal(1-284)|Chitin_synth_1N(382-452)|Chitin_synth_1(453-615)|BcsA(564-924)|TMhelix(802-824)|TMhelix(837-859)|TMhelix(874-896)|TMhelix(909-931)|TMhelix(1042-1061)|TMhelix(1076-1098)
tr|G4NIR3|G4NIR3_MAGO7	Retinal|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Retinal(20-191)|Chitin_synth_1N(259-329)|Chitin_synth_1(330-492)|BcsA(441-772)|TMhelix(679-701)|TMhelix(714-736)|TMhelix(749-771)|TMhelix(792-811)|TMhelix(917-939)|TMhelix(954-976)
tr|M1WI43|M1WI43_CLAP2	Retinal|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Retinal(52-191)|Chitin_synth_1N(238-308)|Chitin_synth_1(309-471)|BcsA(420-751)|TMhelix(657-679)|TMhelix(692-714)|TMhelix(729-751)|TMhelix(763-785)|TMhelix(896-918)|TMhelix(938-959)
tr|W9CHF2|W9CHF2_9HELO	Retinal|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Retinal(1-293)|Chitin_synth_1N(391-461)|Chitin_synth_1(462-624)|BcsA(573-908)|TMhelix(814-836)|TMhelix(849-871)|TMhelix(881-903)|TMhelix(916-938)|TMhelix(1049-1071)|TMhelix(1086-1108)
tr|B2AYV2|B2AYV2_PODAN	Relaxase|TMhelix|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	Relaxase(2-195)|TMhelix(204-223)|TMhelix(243-265)|TMhelix(503-525)|Chitin_synth_2(665-1188)|TMhelix(1065-1087)|TMhelix(1094-1116)|TMhelix(1121-1143)
tr|J3PF86|J3PF86_GAGT3	RecR|GT-A|TMhelix|TMhelix|TMhelix	RecR(23-44)|GT2_HAS(140-380)|TMhelix(401-423)|TMhelix(435-457)|TMhelix(472-494)
tr|A0A0P1BNS9|A0A0P1BNS9_9BASI	RCR|PRK07764|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	RCR(1-80)|PRK07764(10-189)|Chitin_synth_1N(236-306)|Chitin_synth_1(307-469)|BcsA(418-750)|TMhelix(655-677)|TMhelix(690-712)|TMhelix(727-749)|TMhelix(766-788)|TMhelix(798-820)|TMhelix(899-918)|TMhelix(922-944)
tr|A0A1B7MT89|A0A1B7MT89_9HOMO	RCR|Enamelin|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	RCR(13-91)|Enamelin(33-156)|Chitin_synth_1N(177-247)|Chitin_synth_1(248-410)|BcsA(346-675)|TMhelix(593-615)|TMhelix(628-650)|TMhelix(660-682)|TMhelix(703-725)|TMhelix(740-762)|TMhelix(842-864)|TMhelix(874-896)
tr|Q0CKP6|Q0CKP6_ASPTN	RCR|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	RCR(78-172)|Chitin_synth_1N(181-254)|Chitin_synth_1(255-418)|BcsA(367-694)|TMhelix(564-583)|TMhelix(598-620)|TMhelix(641-660)|TMhelix(675-697)|TMhelix(717-739)|TMhelix(852-874)|TMhelix(898-920)
tr|W9YZZ6|W9YZZ6_9EURO	RCR|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	RCR(66-142)|Chitin_synth_1N(151-224)|Chitin_synth_1(225-388)|BcsA(337-736)|TMhelix(570-592)|TMhelix(605-627)|TMhelix(642-664)|TMhelix(685-707)|TMhelix(814-836)|TMhelix(856-878)
tr|A0A1B9IPT3|A0A1B9IPT3_9TREE	RCR|ARG80|Chitin_Synthase|GT-A|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	RCR(1-81)|ARG80(14-226)|Chitin_synth_1N(241-312)|Chitin_synth_1(313-472)|TMhelix(621-640)|BcsA(410-852)|TMhelix(661-683)|TMhelix(698-720)|TMhelix(732-754)|TMhelix(774-796)|TMhelix(909-931)|TMhelix(951-973)
tr|A0A1M2VZ62|A0A1M2VZ62_TRAPU	PTZ00449|GT-A|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00449(105-335)|Glyco_tranf_GTA_type(571-888)|TMhelix(911-926)|TMhelix(933-955)|TMhelix(1013-1035)|TMhelix(1040-1062)
tr|A0A194X894|A0A194X894_9HELO	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00449(4-228)|Chitin_synth_1N(338-408)|Chitin_synth_1(409-571)|BcsA(520-929)|TMhelix(718-737)|TMhelix(757-779)|TMhelix(794-816)|TMhelix(829-851)|TMhelix(866-888)|TMhelix(1000-1022)|TMhelix(1032-1054)
tr|J5JZ98|J5JZ98_BEAB2	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00449(103-326)|Chitin_synth_1N(435-505)|Chitin_synth_1(506-668)|BcsA(617-948)|TMhelix(856-878)|TMhelix(890-912)|TMhelix(925-947)|TMhelix(967-989)|TMhelix(999-1018)|TMhelix(1095-1117)|TMhelix(1132-1154)
tr|A0A1L7XIZ4|A0A1L7XIZ4_9HELO	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00449(40-218)|Chitin_synth_1N(338-408)|Chitin_synth_1(409-571)|BcsA(520-854)|TMhelix(757-779)|TMhelix(792-814)|TMhelix(829-851)|TMhelix(863-885)|TMhelix(1001-1023)|TMhelix(1033-1055)
tr|A0A1Y2DK61|A0A1Y2DK61_9PEZI	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00449(6-214)|Chitin_synth_1N(243-313)|Chitin_synth_1(314-476)|BcsA(425-759)|TMhelix(662-684)|TMhelix(697-719)|TMhelix(734-756)|TMhelix(769-791)|TMhelix(902-924)|TMhelix(939-961)
tr|A0A1Z5TN83|A0A1Z5TN83_HORWE	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00449(3-217)|Chitin_synth_1N(332-402)|Chitin_synth_1(403-565)|BcsA(514-872)|TMhelix(699-721)|TMhelix(742-759)|TMhelix(774-796)|TMhelix(809-831)|TMhelix(942-964)|TMhelix(979-1001)
tr|E9ERZ4|E9ERZ4_METRA	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00449(2-185)|Chitin_synth_1N(205-275)|Chitin_synth_1(276-438)|BcsA(387-718)|TMhelix(624-646)|TMhelix(659-681)|TMhelix(696-718)|TMhelix(730-752)|TMhelix(863-885)|TMhelix(900-922)
tr|R0K5Y2|R0K5Y2_SETT2	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00449(58-239)|Chitin_synth_1N(259-328)|Chitin_synth_1(329-491)|BcsA(440-771)|TMhelix(673-695)|TMhelix(716-738)|TMhelix(748-770)|TMhelix(783-805)|TMhelix(914-936)|TMhelix(951-973)
tr|G3XNB7|G3XNB7_ASPNA	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|Caps_synth_CapC|TMhelix	PTZ00449(10-147)|Chitin_synth_1N(264-334)|Chitin_synth_1(335-497)|BcsA(445-777)|TMhelix(681-703)|TMhelix(724-741)|TMhelix(756-778)|TMhelix(795-817)|TMhelix(926-948)|Caps_synth_CapC(937-995)|TMhelix(963-985)
tr|A0A2I2GCI1|A0A2I2GCI1_9EURO	PTZ00449|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|ABC2_membrane|TMhelix|TMhelix|Caps_synth_CapC|TMhelix	PTZ00449(10-166)|Chitin_synth_1N(289-359)|Chitin_synth_1(360-522)|BcsA(470-802)|TMhelix(669-688)|TMhelix(708-730)|TMhelix(745-767)|TMhelix(780-802)|ABC2_membrane(746-870)|TMhelix(822-844)|TMhelix(951-973)|Caps_synth_CapC(962-1020)|TMhelix(988-1010)
tr|A0A151GG38|A0A151GG38_9HYPO	PTZ00395|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	PTZ00395(43-207)|TMhelix(252-274)|TMhelix(513-535)|Chitin_synth_2(666-1190)|TMhelix(1064-1086)|TMhelix(1098-1120)|TMhelix(1124-1146)
tr|A0A137QCS6|A0A137QCS6_9AGAR	PTZ00395|Extensin_2|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|CbiQ|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00395(604-746)|Extensin_2(692-749)|Chitin_synth_1N(842-912)|Chitin_synth_1(913-1075)|BcsA(1011-1361)|TMhelix(1261-1283)|TMhelix(1304-1326)|TMhelix(1341-1363)|CbiQ(1302-1429)|TMhelix(1383-1405)|TMhelix(1415-1437)|TMhelix(1516-1533)|TMhelix(1543-1565)
tr|A0A286UB65|A0A286UB65_9HOMO	PTZ00395|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00395(4-162)|Chitin_synth_1N(185-255)|Chitin_synth_1(256-418)|BcsA(352-712)|TMhelix(542-564)|TMhelix(571-593)|TMhelix(608-630)|TMhelix(650-672)|TMhelix(682-704)|TMhelix(784-803)|TMhelix(818-840)
tr|A0A2J6S567|A0A2J6S567_9HELO	PTZ00395|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00395(32-128)|Chitin_synth_1N(153-220)|Chitin_synth_1(221-386)|BcsA(292-684)|TMhelix(534-553)|TMhelix(573-595)|TMhelix(610-632)|TMhelix(645-667)|TMhelix(687-709)|TMhelix(816-838)|TMhelix(858-880)
tr|G3B1B7|G3B1B7_CANTC	PTZ00395|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00395(2-144)|Chitin_synth_1N(220-294)|Chitin_synth_1(295-458)|BcsA(399-751)|TMhelix(626-648)|TMhelix(661-683)|TMhelix(698-720)|TMhelix(729-751)|TMhelix(780-799)|TMhelix(906-928)|TMhelix(943-965)
tr|G4TVY4|G4TVY4_SERID	PTZ00395|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|CDP-OH_P_transf|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00395(50-238)|Chitin_synth_1N(298-368)|Chitin_synth_1(369-530)|BcsA(475-807)|TMhelix(716-738)|TMhelix(751-773)|TMhelix(783-805)|CDP-OH_P_transf(764-870)|TMhelix(831-853)|TMhelix(863-885)|TMhelix(963-985)|TMhelix(995-1017)
tr|A0A1Q8RAP0|A0A1Q8RAP0_9PEZI	PTZ00249|PHA03307|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|ABC2_membrane_3|TMhelix|TMhelix	PTZ00249(7-144)|PHA03307(2-347)|Chitin_synth_1N(448-518)|Chitin_synth_1(519-681)|BcsA(630-961)|TMhelix(867-889)|TMhelix(902-924)|TMhelix(939-961)|ABC2_membrane_3(938-1030)|TMhelix(978-1000)|TMhelix(1110-1129)
tr|A0A168T6A8|A0A168T6A8_ABSGL	PTZ00148|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PTZ00148(1-199)|Chitin_synth_1N(430-496)|Chitin_synth_1(500-630)|Glyco_tranf_GTA_type(493-752)|TMhelix(780-802)|TMhelix(822-844)|TMhelix(854-876)|TMhelix(897-919)|TMhelix(1027-1049)|TMhelix(1064-1086)
tr|A0A1V8US41|A0A1V8US41_9PEZI	PRP38_assoc|Relaxase|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|BTB_POZ_ZBTB_KLHL-like	PRP38_assoc(1-64)|Relaxase(11-242)|TMhelix(286-308)|TMhelix(543-565)|Chitin_synth_2(713-1244)|TMhelix(1110-1132)|TMhelix(1147-1166)|TMhelix(1173-1195)|BTB_POZ_ZBTB_KLHL-like(1509-1592)
tr|E7A0E0|E7A0E0_SPORE	Pro-rich|TMhelix|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|PHA03247	Pro-rich(35-127)|TMhelix(326-348)|TMhelix(361-383)|TMhelix(619-641)|Chitin_synth_2(769-1293)|TMhelix(1164-1186)|TMhelix(1196-1218)|TMhelix(1225-1247)|PHA03247(1336-1598)
tr|A0A1Y3NW05|A0A1Y3NW05_PIRSE	Pro-rich|Med15|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	Pro-rich(10-84)|Med15(2-157)|Chitin_synth_1N(173-242)|Chitin_synth_1(243-403)|BcsA(344-737)|TMhelix(585-607)|TMhelix(628-650)|TMhelix(654-671)|TMhelix(676-698)|TMhelix(708-727)|TMhelix(805-827)|TMhelix(837-859)
tr|A0A1L9VLM0|A0A1L9VLM0_ASPGL	Pro-rich|ISET-FN3_linker|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|Caps_synth_CapC|TMhelix	Pro-rich(45-182)|ISET-FN3_linker(138-181)|Chitin_synth_1N(300-370)|Chitin_synth_1(371-533)|BcsA(482-813)|TMhelix(680-699)|TMhelix(719-741)|TMhelix(756-778)|TMhelix(791-813)|TMhelix(833-855)|TMhelix(962-984)|Caps_synth_CapC(973-1031)|TMhelix(999-1021)
tr|A0A151VGM6|A0A151VGM6_HYPMA	PROL5-SMR|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PROL5-SMR(57-88)|Chitin_synth_1N(219-289)|Chitin_synth_1(290-452)|BcsA(401-728)|TMhelix(636-658)|TMhelix(670-692)|TMhelix(707-729)|TMhelix(757-779)|TMhelix(789-811)|TMhelix(925-947)
sp|P30584|CHSA_EMENI	PRK14951|PHA03247|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK14951(38-111)|PHA03247(11-219)|Chitin_synth_1N(227-297)|Chitin_synth_1(298-460)|BcsA(408-744)|TMhelix(644-666)|TMhelix(687-704)|TMhelix(719-741)|TMhelix(760-782)|TMhelix(891-913)|TMhelix(923-945)
tr|A0A1Y2H560|A0A1Y2H560_9FUNG	PRK12323|TMhelix|TMhelix|TMhelix|GT-A|TMhelix|TMhelix|TMhelix	PRK12323(153-338)|TMhelix(515-537)|TMhelix(550-572)|TMhelix(808-830)|Chitin_synth_2(969-1466)|TMhelix(1346-1368)|TMhelix(1372-1394)|TMhelix(1401-1423)
tr|A0A1Y1UGL4|A0A1Y1UGL4_9TREE	PRK12323|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK12323(37-295)|Chitin_synth_1N(262-327)|Chitin_synth_1(328-490)|BcsA(439-771)|TMhelix(672-694)|TMhelix(711-733)|TMhelix(748-770)|TMhelix(777-799)|TMhelix(803-825)|TMhelix(914-933)|TMhelix(948-967)
tr|A0A1M2VWQ4|A0A1M2VWQ4_TRAPU	PRK10263|YppG|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK10263(5-135)|YppG(83-132)|Chitin_synth_1N(150-217)|Chitin_synth_1(218-377)|BcsA(326-643)|TMhelix(527-546)|TMhelix(566-588)|TMhelix(608-630)|TMhelix(643-665)|TMhelix(820-842)|TMhelix(857-874)
tr|H6C2T9|H6C2T9_EXODN	PRK10263|DUF3824|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK10263(8-188)|DUF3824(104-182)|Chitin_synth_1N(188-261)|Chitin_synth_1(262-425)|BcsA(374-773)|TMhelix(570-589)|TMhelix(609-631)|TMhelix(644-666)|TMhelix(681-703)|TMhelix(723-745)|TMhelix(851-873)|TMhelix(893-915)
tr|W9Y8A9|W9Y8A9_9EURO	PRK10263|DUF3824|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK10263(15-195)|DUF3824(111-189)|Chitin_synth_1N(195-268)|Chitin_synth_1(269-432)|BcsA(381-780)|TMhelix(614-636)|TMhelix(649-671)|TMhelix(686-708)|TMhelix(729-751)|TMhelix(858-880)|TMhelix(900-922)
tr|L8WSH1|L8WSH1_THACA	PRK10263|DUF1720|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|ComEC|TMhelix|TMhelix|FTZ	PRK10263(126-282)|DUF1720(205-260)|Chitin_synth_1N(431-497)|Chitin_synth_1(498-668)|BcsA(617-970)|TMhelix(864-886)|TMhelix(919-941)|TMhelix(956-978)|ComEC(930-1034)|TMhelix(987-1006)|TMhelix(1016-1038)|FTZ(1379-1507)
tr|A0A150V625|A0A150V625_9PEZI	PRK10263|Chitin_Synthase|GT-A|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK10263(18-211)|Chitin_synth_1N(211-284)|Chitin_synth_1(285-447)|TMhelix(492-514)|BcsA(396-728)|TMhelix(593-612)|TMhelix(632-654)|TMhelix(667-689)|TMhelix(704-726)|TMhelix(745-767)|TMhelix(777-796)|TMhelix(875-897)|TMhelix(926-948)
tr|A0A1W5DDY8|A0A1W5DDY8_9LECA	PRK10263|Chitin_Synthase|GT-A|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK10263(21-191)|Chitin_synth_1N(201-274)|Chitin_synth_1(275-438)|TMhelix(483-505)|BcsA(387-714)|TMhelix(584-603)|TMhelix(623-645)|TMhelix(658-680)|TMhelix(690-712)|TMhelix(736-758)|TMhelix(768-787)|TMhelix(865-887)|TMhelix(907-929)
tr|A0A2P4HJ03|A0A2P4HJ03_QUESU	PRK10263|Chitin_Synthase|GT-A|TMhelix|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|7tm_GPCRs|TMhelix|TMhelix|PTZ00368|PTZ00368|PTZ00368	PRK10263(2-145)|Chitin_synth_1N(179-252)|Chitin_synth_1(253-415)|TMhelix(460-482)|BcsA(363-617)|TMhelix(561-580)|TMhelix(600-622)|TMhelix(635-657)|TMhelix(672-694)|7tm_GPCRs(647-774)|TMhelix(844-866)|TMhelix(893-915)|PTZ00368(1083-1180)|PTZ00368(1300-1431)|PTZ00368(1415-1458)
tr|A0A2H3EFQ5|A0A2H3EFQ5_9HELO	PRK10263|Chitin_Synthase|GT-A|Hom_end_hint|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|AA_permease_2|TMhelix|TMhelix|TMhelix	PRK10263(51-259)|Chitin_synth_1N(201-274)|Chitin_synth_1(275-437)|Hom_end_hint(839-1098)|Glyco_tranf_GTA_type(1104-1233)|TMhelix(1226-1244)|TMhelix(1259-1281)|TMhelix(1301-1323)|TMhelix(1333-1355)|AA_permease_2(1267-1439)|TMhelix(1378-1400)|TMhelix(1510-1529)|TMhelix(1549-1571)
sp|P30588|CHS3_NEUCR	PRK10263|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK10263(3-114)|Chitin_synth_1N(152-222)|Chitin_synth_1(223-385)|BcsA(334-677)|TMhelix(532-551)|TMhelix(572-594)|TMhelix(607-629)|TMhelix(642-664)|TMhelix(684-706)|TMhelix(814-836)|TMhelix(860-882)
tr|A0A010R1Q5|A0A010R1Q5_9PEZI	PRK10263|Chitin_Synthase|GT-A|GT-A|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix|TMhelix	PRK10263(7-157)|Chitin_synth_1N(170-240)|Chitin_synth_1(241-403)|BcsA(352-681)|TMhelix(543-561)|TMhelix(576-598)|TMhelix(618-640)|TMhelix(655-677)|TMhelix(696-718)|TMhelix(827-849)|TMhelix(872-894)
