tr|A0A1J1I7L4|A0A1J1I7L4_9DIPT	Zona_pellucida|TMhelix|GT-A	Zona_pellucida(1-241)|TMhelix(359-378)|GT13_GLCNAC-TI(469-796)
tr|A0A061E2N3|A0A061E2N3_THECC	GT-A	Glyco_tranf_GTA_type(13-444)
tr|A0A067FYS2|A0A067FYS2_CITSI	GT-A	Glyco_tranf_GTA_type(24-450)
tr|A0A067KKB0|A0A067KKB0_JATCU	GT-A	Glyco_tranf_GTA_type(13-440)
tr|A0A068YIL2|A0A068YIL2_ECHMU	GT-A	Glyco_tranf_GTA_type(3-334)
tr|A0A069RKC6|A0A069RKC6_PEPLI	GT-A	Glyco_tranf_GTA_type(6-149)
tr|A0A074KSD6|A0A074KSD6_9BACT	GT-A	Glyco_tranf_GTA_type(4-169)
tr|A0A074MK30|A0A074MK30_ERYLO	GT-A	Glyco_tranf_GTA_type(4-173)
tr|A0A077S7T7|A0A077S7T7_WHEAT	GT-A	Glyco_tranf_GTA_type(44-387)
tr|A0A078LWJ4|A0A078LWJ4_9PSED	GT-A	Glyco_tranf_GTA_type(21-137)
tr|A0A089IC23|A0A089IC23_9BACL	GT-A	Glyco_tranf_GTA_type(3-194)
tr|A0A098S2M3|A0A098S2M3_9BACT	GT-A	Glyco_tranf_GTA_type(4-172)
tr|A0A0D2WPY5|A0A0D2WPY5_CAPO3	GT-A	Glyco_tranf_GTA_type(118-447)
tr|A0A0D3FCH8|A0A0D3FCH8_9ORYZ	GT-A	Glyco_tranf_GTA_type(19-419)
tr|A0A0D9Z0M7|A0A0D9Z0M7_9ORYZ	GT-A	Glyco_tranf_GTA_type(23-407)
tr|A0A0E0CTK9|A0A0E0CTK9_9ORYZ	GT-A	Glyco_tranf_GTA_type(19-429)
tr|A0A0E0GFE0|A0A0E0GFE0_ORYNI	GT-A	Glyco_tranf_GTA_type(23-408)
tr|A0A0E0K7D6|A0A0E0K7D6_ORYPU	GT-A	Glyco_tranf_GTA_type(19-392)
tr|A0A0E0MBC0|A0A0E0MBC0_ORYPU	GT-A	Glyco_tranf_GTA_type(137-532)
tr|A0A0E0MII2|A0A0E0MII2_ORYPU	GT-A	Glyco_tranf_GTA_type(16-436)
tr|A0A0E0NND1|A0A0E0NND1_ORYRU	GT-A	Glyco_tranf_GTA_type(5-408)
tr|A0A0E9LWQ0|A0A0E9LWQ0_9BACT	GT-A	Glyco_tranf_GTA_type(4-183)
tr|A0A0F9Z001|A0A0F9Z001_9BACT	GT-A	Glyco_tranf_GTA_type(4-112)
tr|A0A0L8VBR7|A0A0L8VBR7_9BACT	GT-A	Glyco_tranf_GTA_type(3-170)
tr|A0A0P1E504|A0A0P1E504_9RHOB	GT-A	Glyco_tranf_GTA_type(11-179)
tr|A0A0P5Y2Z2|A0A0P5Y2Z2_9CRUS	GT-A	GT13_GLCNAC-TI(110-444)
tr|A0A0Q5TK04|A0A0Q5TK04_9BACT	GT-A	Glyco_tranf_GTA_type(8-175)
tr|A0A0Q8EFM2|A0A0Q8EFM2_9ACTN	GT-A	Glyco_tranf_GTA_type(5-123)
tr|A0A0R0K7D9|A0A0R0K7D9_SOYBN	GT-A	Glyco_tranf_GTA_type(1-351)
tr|A0A0S4LC03|A0A0S4LC03_9BACT	GT-A	GT2(1-194)
tr|A0A0S4LHJ7|A0A0S4LHJ7_9BACT	GT-A	Glyco_tranf_GTA_type(3-169)
tr|A0A0V8J4K2|A0A0V8J4K2_9BACI	GT-A	Glyco_tranf_GTA_type(6-188)
tr|A0A103XSI5|A0A103XSI5_CYNCS	GT-A	Glyco_tranf_GTA_type(3-368)
tr|A0A124SDC8|A0A124SDC8_CYNCS	GT-A	Glyco_tranf_GTA_type(15-430)
tr|A0A127EXY0|A0A127EXY0_9RHIZ	GT-A	Glyco_tranf_GTA_type(7-184)
tr|A0A151RPL9|A0A151RPL9_CAJCA	GT-A	Glyco_tranf_GTA_type(13-479)
tr|A0A151ZKB7|A0A151ZKB7_9MYCE	GT-A	Glyco_tranf_GTA_type(83-392)
tr|A0A152A379|A0A152A379_9MYCE	GT-A	Glyco_tranf_GTA_type(84-435)
tr|A0A154PIQ1|A0A154PIQ1_9HYME	GT-A	GT13_GLCNAC-TI(115-469)
tr|A0A161LUV1|A0A161LUV1_9BACT	GT-A	Glyco_tranf_GTA_type(7-176)
tr|A0A164UKI3|A0A164UKI3_DAUCA	GT-A	Glyco_tranf_GTA_type(1-365)
tr|A0A176WG32|A0A176WG32_MARPO	GT-A	Glyco_tranf_GTA_type(14-261)
tr|A0A182DZ37|A0A182DZ37_ONCOC	GT-A	Glyco_tranf_GTA_type(1-330)
tr|A0A182ESB5|A0A182ESB5_ONCOC	GT-A	Glyco_tranf_GTA_type(29-279)
tr|A0A182J2P6|A0A182J2P6_9DIPT	GT-A	GT13_GLCNAC-TI(166-495)
tr|A0A182KHF8|A0A182KHF8_9DIPT	GT-A	GT13_GLCNAC-TI(164-491)
tr|A0A182KW21|A0A182KW21_9DIPT	GT-A	GT13_GLCNAC-TI(164-503)
tr|A0A182MI75|A0A182MI75_9DIPT	GT-A	GT13_GLCNAC-TI(161-491)
tr|A0A182PFH7|A0A182PFH7_9DIPT	GT-A	GT13_GLCNAC-TI(160-487)
tr|A0A182QRM9|A0A182QRM9_9DIPT	GT-A	GT13_GLCNAC-TI(165-493)
tr|A0A182UB03|A0A182UB03_9DIPT	GT-A	GT13_GLCNAC-TI(164-503)
tr|A0A182UW50|A0A182UW50_ANOME	GT-A	GT13_GLCNAC-TI(164-491)
tr|A0A182YQ07|A0A182YQ07_ANOST	GT-A	GT13_GLCNAC-TI(161-488)
tr|A0A196S4Y9|A0A196S4Y9_BLAHN	GT-A	Glyco_tranf_GTA_type(75-406)
tr|A0A196S7Q4|A0A196S7Q4_BLAHN	GT-A	Glyco_tranf_GTA_type(20-222)
tr|A0A196SCN7|A0A196SCN7_BLAHN	GT-A	Glyco_tranf_GTA_type(138-461)
tr|A0A196SDW3|A0A196SDW3_BLAHN	GT-A	Glyco_tranf_GTA_type(57-327)
tr|A0A1B8RSG6|A0A1B8RSG6_9CLOT	GT-A	Glyco_tranf_GTA_type(8-163)
tr|A0A1D2N220|A0A1D2N220_ORCCI	GT-A	Glyco_tranf_GTA_type(12-256)
tr|A0A1D2N296|A0A1D2N296_ORCCI	GT-A	Glyco_tranf_GTA_type(25-368)
tr|A0A1D2N2E2|A0A1D2N2E2_ORCCI	GT-A	GT13_GLCNAC-TI(50-384)
tr|A0A1D5VC54|A0A1D5VC54_WHEAT	GT-A	Glyco_tranf_GTA_type(47-352)
tr|A0A1D6A828|A0A1D6A828_WHEAT	GT-A	Glyco_tranf_GTA_type(83-513)
tr|A0A1D6ANL2|A0A1D6ANL2_WHEAT	GT-A	Glyco_tranf_GTA_type(15-446)
tr|A0A1D6B8X9|A0A1D6B8X9_WHEAT	GT-A	Glyco_tranf_GTA_type(15-445)
tr|A0A1D6J5L6|A0A1D6J5L6_MAIZE	GT-A	Glyco_tranf_GTA_type(19-444)
tr|A0A1D6RSA5|A0A1D6RSA5_WHEAT	GT-A	Glyco_tranf_GTA_type(116-457)
tr|A0A1E7F689|A0A1E7F689_9STRA	GT-A	Glyco_tranf_GTA_type(29-375)
tr|A0A1F6NXR0|A0A1F6NXR0_9BACT	GT-A	Glyco_tranf_GTA_type(1-172)
tr|A0A1G5AP03|A0A1G5AP03_9FIRM	GT-A	Glyco_tranf_GTA_type(5-178)
tr|A0A1G7J7C5|A0A1G7J7C5_9DELT	GT-A	Glyco_tranf_GTA_type(3-132)
tr|A0A1G8S5W6|A0A1G8S5W6_9FIRM	GT-A	Glyco_tranf_GTA_type(4-128)
tr|A0A1H2TPL8|A0A1H2TPL8_9FLAO	GT-A	Glyco_tranf_GTA_type(7-136)
tr|A0A1H5CN74|A0A1H5CN74_9FLAO	GT-A	Glyco_tranf_GTA_type(8-135)
tr|A0A1H7Z9Y5|A0A1H7Z9Y5_9BACT	GT-A	Glyco_tranf_GTA_type(2-162)
tr|A0A1I3PFB2|A0A1I3PFB2_9ALTE	GT-A	Glyco_tranf_GTA_type(5-168)
tr|A0A1I4C920|A0A1I4C920_9FIRM	GT-A	Glyco_tranf_GTA_type(5-145)
tr|A0A1I5PNZ7|A0A1I5PNZ7_9FIRM	GT-A	Glyco_tranf_GTA_type(6-190)
tr|A0A1I5VW21|A0A1I5VW21_9FIRM	GT-A	Glyco_tranf_GTA_type(5-137)
tr|A0A1I6UJD1|A0A1I6UJD1_9SPHI	GT-A	Glyco_tranf_GTA_type(2-169)
tr|A0A1I7TZR2|A0A1I7TZR2_9PELO	GT-A	Glyco_tranf_GTA_type(1-440)
tr|A0A1I7VQC2|A0A1I7VQC2_LOALO	GT-A	Glyco_tranf_GTA_type(105-440)
tr|A0A1I8AHG8|A0A1I8AHG8_9BILA	GT-A	Glyco_tranf_GTA_type(122-433)
tr|A0A1I8C3Z9|A0A1I8C3Z9_9BILA	GT-A	Glyco_tranf_GTA_type(19-350)
tr|A0A1I8CBC0|A0A1I8CBC0_9BILA	GT-A	Glyco_tranf_GTA_type(18-359)
tr|A0A1I8D3H2|A0A1I8D3H2_9BILA	GT-A	Glyco_tranf_GTA_type(21-341)
tr|A0A1I8GYV7|A0A1I8GYV7_9PLAT	GT-A	Glyco_tranf_GTA_type(15-460)
tr|A0A1I8HE63|A0A1I8HE63_9PLAT	GT-A	Glyco_tranf_GTA_type(15-458)
tr|A0A1I8JI07|A0A1I8JI07_9PLAT	GT-A	Glyco_tranf_GTA_type(2-313)
tr|A0A1J7G7D1|A0A1J7G7D1_LUPAN	GT-A	Glyco_tranf_GTA_type(82-430)
tr|A0A1Q3ALD2|A0A1Q3ALD2_CEPFO	GT-A	Glyco_tranf_GTA_type(14-442)
tr|A0A1Q4RTG3|A0A1Q4RTG3_9CYAN	GT-A	Glyco_tranf_GTA_type(4-182)
tr|A0A1Q9DD92|A0A1Q9DD92_SYMMI	GT-A	Glyco_tranf_GTA_type(120-443)
tr|A0A1R3GPD4|A0A1R3GPD4_COCAP	GT-A	Glyco_tranf_GTA_type(13-388)
tr|A0A1S2Y7Q7|A0A1S2Y7Q7_CICAR	GT-A	Glyco_tranf_GTA_type(13-442)
tr|A0A1S3BIB2|A0A1S3BIB2_CUCME	GT-A	Glyco_tranf_GTA_type(15-441)
tr|A0A1S3D9R7|A0A1S3D9R7_DIACI	GT-A	GT13_GLCNAC-TI(100-430)
tr|A0A1S3GY39|A0A1S3GY39_DIPOR	GT-A	Glyco_tranf_GTA_type(31-214)
tr|A0A1S3U5A6|A0A1S3U5A6_VIGRR	GT-A	Glyco_tranf_GTA_type(13-442)
tr|A0A1T4NS19|A0A1T4NS19_9BACT	GT-A	Glyco_tranf_GTA_type(5-198)
tr|A0A1T5CCU7|A0A1T5CCU7_9BACT	GT-A	Glyco_tranf_GTA_type(8-136)
tr|A0A1T5CD54|A0A1T5CD54_9FIRM	GT-A	Glyco_tranf_GTA_type(12-235)
tr|A0A1U8AVC8|A0A1U8AVC8_NELNU	GT-A	Glyco_tranf_GTA_type(15-441)
tr|A0A1U8LNH8|A0A1U8LNH8_GOSHI	GT-A	Glyco_tranf_GTA_type(13-443)
tr|A0A1U8LTN1|A0A1U8LTN1_GOSHI	GT-A	Glyco_tranf_GTA_type(13-443)
tr|A0A1V4K8F4|A0A1V4K8F4_PATFA	GT-A	Glyco_tranf_GTA_type(44-441)
tr|A0A1V9XE17|A0A1V9XE17_9ACAR	GT-A	Glyco_tranf_GTA_type(34-409)
tr|A0A1W2A2I9|A0A1W2A2I9_9FLAO	GT-A	Glyco_tranf_GTA_type(5-115)
tr|A0A1W4V4T8|A0A1W4V4T8_DROFC	GT-A	GT13_GLCNAC-TI(119-449)
tr|A0A1X7VVT1|A0A1X7VVT1_AMPQE	GT-A	Glyco_tranf_GTA_type(79-405)
tr|A0A1Y1HPG7|A0A1Y1HPG7_KLENI	GT-A	Glyco_tranf_GTA_type(78-403)
tr|A0A1Y1YSC5|A0A1Y1YSC5_9FUNG	GT-A	Glyco_tranf_GTA_type(17-198)
tr|A0A1Y3AQH7|A0A1Y3AQH7_EURMA	GT-A	Glyco_tranf_GTA_type(24-371)
tr|A0A1Y3ARL6|A0A1Y3ARL6_EURMA	GT-A	Glyco_tranf_GTA_type(111-356)
tr|A0A1Z5JI15|A0A1Z5JI15_FISSO	GT-A	Glyco_tranf_GTA_type(50-388)
tr|A0A1Z5R4V4|A0A1Z5R4V4_SORBI	GT-A	Glyco_tranf_GTA_type(19-442)
tr|A0A1Z9TA34|A0A1Z9TA34_9PROT	GT-A	Glyco_tranf_GTA_type(10-168)
tr|A0A200PYH8|A0A200PYH8_9MAGN	GT-A	Glyco_tranf_GTA_type(20-444)
tr|A0A212EX38|A0A212EX38_DANPL	GT-A	Glyco_tranf_GTA_type(4-345)
tr|A0A212PI98|A0A212PI98_9DELT	GT-A	Glyco_tranf_GTA_type(5-127)
tr|A0A223NZK9|A0A223NZK9_9SPHI	GT-A	Glyco_tranf_GTA_type(4-116)
tr|A0A251S7L7|A0A251S7L7_HELAN	GT-A	Glyco_tranf_GTA_type(16-445)
tr|A0A251TLC7|A0A251TLC7_HELAN	GT-A	Glyco_tranf_GTA_type(16-448)
tr|A0A255T7B2|A0A255T7B2_9BACT	GT-A	Glyco_tranf_GTA_type(7-128)
tr|A0A258CJB9|A0A258CJB9_9GAMM	GT-A	Glyco_tranf_GTA_type(7-125)
tr|A0A286A9U5|A0A286A9U5_9SPHI	GT-A	Glyco_tranf_GTA_type(1-135)
tr|A0A286ACV4|A0A286ACV4_9SPHI	GT-A	Glyco_tranf_GTA_type(5-169)
tr|A0A287MKJ6|A0A287MKJ6_HORVV	GT-A	Glyco_tranf_GTA_type(131-469)
tr|A0A2A4ITZ6|A0A2A4ITZ6_HELVI	GT-A	Glyco_tranf_GTA_type(6-288)
tr|A0A2D7E8V4|A0A2D7E8V4_9PLAN	GT-A	Glyco_tranf_GTA_type(11-183)
tr|A0A2E0FDA9|A0A2E0FDA9_9FLAO	GT-A	Glyco_tranf_GTA_type(2-124)
tr|A0A2G2XVK2|A0A2G2XVK2_CAPAN	GT-A	Glyco_tranf_GTA_type(1-214)
tr|A0A2G3BWB5|A0A2G3BWB5_CAPCH	GT-A	Glyco_tranf_GTA_type(26-292)
tr|A0A2G9HB73|A0A2G9HB73_9LAMI	GT-A	Glyco_tranf_GTA_type(19-442)
tr|A0A2H2IMK4|A0A2H2IMK4_CAEJA	GT-A	Glyco_tranf_GTA_type(16-371)
tr|A0A2H3Y726|A0A2H3Y726_PHODC	GT-A	Glyco_tranf_GTA_type(34-453)
tr|A0A2H3ZG34|A0A2H3ZG34_PHODC	GT-A	Glyco_tranf_GTA_type(13-443)
tr|A0A2I0AZ40|A0A2I0AZ40_9ASPA	GT-A	Glyco_tranf_GTA_type(2-374)
tr|A0A2I4CW08|A0A2I4CW08_9TELE	GT-A	Glyco_tranf_GTA_type(97-427)
tr|A0A2I4GCC0|A0A2I4GCC0_9ROSI	GT-A	Glyco_tranf_GTA_type(19-442)
tr|A0A2J6M5U4|A0A2J6M5U4_LACSA	GT-A	Glyco_tranf_GTA_type(16-440)
tr|A0A2K1INU4|A0A2K1INU4_PHYPA	GT-A	GT13_GLCNAC-TI(105-436)
tr|A0A2K1JPF3|A0A2K1JPF3_PHYPA	GT-A	GT13_GLCNAC-TI(42-372)
tr|A0A2K1Z930|A0A2K1Z930_POPTR	GT-A	Glyco_tranf_GTA_type(13-439)
tr|A0A2P4H9F0|A0A2P4H9F0_QUESU	GT-A	Glyco_tranf_GTA_type(3-337)
tr|A0A2P5DPM1|A0A2P5DPM1_PARAD	GT-A	Glyco_tranf_GTA_type(15-431)
tr|A0A2P5EWI4|A0A2P5EWI4_9ROSA	GT-A	Glyco_tranf_GTA_type(15-431)
tr|A0A2P6KQI4|A0A2P6KQI4_NEPCL	GT-A	GT13_GLCNAC-TI(94-467)
tr|A0A2P6MVD1|A0A2P6MVD1_9MYCE	GT-A	Glyco_tranf_GTA_type(71-389)
tr|A0A2P6PTE0|A0A2P6PTE0_ROSCH	GT-A	Glyco_tranf_GTA_type(19-438)
tr|A0A2P6V4C2|A0A2P6V4C2_9CHLO	GT-A	Glyco_tranf_GTA_type(94-425)
tr|A0A2P8HFE7|A0A2P8HFE7_9BACT	GT-A	Glyco_tranf_GTA_type(11-178)
tr|A0A2R5GAP9|A0A2R5GAP9_9STRA	GT-A	Glyco_tranf_GTA_type(36-371)
tr|A0A2R6QI02|A0A2R6QI02_ACTCH	GT-A	Glyco_tranf_GTA_type(23-442)
tr|A0A2R6R743|A0A2R6R743_ACTCH	GT-A	Glyco_tranf_GTA_type(9-346)
tr|A0A2R6X221|A0A2R6X221_MARPO	GT-A	Glyco_tranf_GTA_type(14-437)
tr|A0A2S9JLF3|A0A2S9JLF3_9SPHI	GT-A	Glyco_tranf_GTA_type(5-169)
tr|A0A2T0U9R3|A0A2T0U9R3_9SPHI	GT-A	Glyco_tranf_GTA_type(2-184)
tr|A0A2T0WI05|A0A2T0WI05_9BACT	GT-A	Glyco_tranf_GTA_type(2-168)
tr|A0A2T0XI84|A0A2T0XI84_9PROT	GT-A	Glyco_tranf_GTA_type(86-193)
tr|A0A2T0XI92|A0A2T0XI92_9PROT	GT-A	Glyco_tranf_GTA_type(8-212)
tr|A0A2T5ZKX9|A0A2T5ZKX9_9SPHI	GT-A	Glyco_tranf_GTA_type(4-129)
tr|A0A2T5ZTL4|A0A2T5ZTL4_9SPHI	GT-A	Glyco_tranf_GTA_type(4-169)
tr|A0A2U2B933|A0A2U2B933_9BACT	GT-A	Glyco_tranf_GTA_type(5-131)
tr|A0YK55|A0YK55_LYNSP	GT-A	Glyco_tranf_GTA_type(4-172)
tr|A6L765|A6L765_BACV8	GT-A	Glyco_tranf_GTA_type(4-131)
tr|A7S2B0|A7S2B0_NEMVE	GT-A	GT13_GLCNAC-TI(1-328)
tr|A8XNZ1|A8XNZ1_CAEBR	GT-A	Glyco_tranf_GTA_type(19-442)
tr|A9V8E2|A9V8E2_MONBE	GT-A	Glyco_tranf_GTA_type(1-339)
tr|B3MIV3|B3MIV3_DROAN	GT-A	GT13_GLCNAC-TI(117-447)
tr|B3RJC1|B3RJC1_TRIAD	GT-A	Glyco_tranf_GTA_type(1-321)
tr|B3S7S3|B3S7S3_TRIAD	GT-A	MGAT2(99-318)
tr|B4GCX0|B4GCX0_DROPE	GT-A	GT13_GLCNAC-TI(116-446)
tr|B4HQ92|B4HQ92_DROSE	GT-A	GT13_GLCNAC-TI(119-449)
tr|B4QF20|B4QF20_DROSI	GT-A	GT13_GLCNAC-TI(119-449)
tr|B7PCS0|B7PCS0_IXOSC	GT-A	Glyco_tranf_GTA_type(43-370)
tr|B7PZ37|B7PZ37_IXOSC	GT-A	Glyco_tranf_GTA_type(89-423)
tr|B7QD86|B7QD86_IXOSC	GT-A	Glyco_tranf_GTA_type(73-402)
tr|B8BRE8|B8BRE8_THAPS	GT-A	Glyco_tranf_GTA_type(64-451)
tr|C1EGW4|C1EGW4_MICCC	GT-A	Glyco_tranf_GTA_type(1-339)
tr|C1MP34|C1MP34_MICPC	GT-A	Glyco_tranf_GTA_type(21-359)
tr|C3YDW8|C3YDW8_BRAFL	GT-A	GT13_GLCNAC-TI(1-333)
tr|C5KF87|C5KF87_PERM5	GT-A	Glyco_tranf_GTA_type(5-220)
tr|C5KUL0|C5KUL0_PERM5	GT-A	Glyco_tranf_GTA_type(50-240)
tr|C6XWE5|C6XWE5_PEDHD	GT-A	GT2(1-156)
tr|D0CVD3|D0CVD3_RUELI	GT-A	Glyco_tranf_GTA_type(11-179)
tr|D2UY42|D2UY42_NAEGR	GT-A	Glyco_tranf_GTA_type(78-405)
tr|D2VLC2|D2VLC2_NAEGR	GT-A	Glyco_tranf_GTA_type(2-261)
tr|D3BAF0|D3BAF0_POLPP	GT-A	Glyco_tranf_GTA_type(102-365)
tr|D6WPY3|D6WPY3_TRICA	GT-A	GT13_GLCNAC-TI(45-374)
tr|D7FXV4|D7FXV4_ECTSI	GT-A	Glyco_tranf_GTA_type(184-511)
tr|D7MEX4|D7MEX4_ARALL	GT-A	Glyco_tranf_GTA_type(13-432)
tr|D7TGB0|D7TGB0_VITVI	GT-A	Glyco_tranf_GTA_type(13-439)
tr|D7VLJ0|D7VLJ0_9SPHI	GT-A	Glyco_tranf_GTA_type(3-170)
tr|D8LRW8|D8LRW8_ECTSI	GT-A	Glyco_tranf_GTA_type(81-264)
tr|D8LYI1|D8LYI1_BLAHO	GT-A	Glyco_tranf_GTA_type(118-365)
tr|D8M9Q9|D8M9Q9_BLAHO	GT-A	Glyco_tranf_GTA_type(36-371)
tr|D8S8W9|D8S8W9_SELML	GT-A	Glyco_tranf_GTA_type(15-430)
tr|E0VQ93|E0VQ93_PEDHC	GT-A	GT13_GLCNAC-TI(12-341)
tr|E3MAU7|E3MAU7_CAERE	GT-A	Glyco_tranf_GTA_type(1-441)
tr|E4RZQ1|E4RZQ1_LEAB4	GT-A	Glyco_tranf_GTA_type(4-169)
tr|E4XX94|E4XX94_OIKDI	GT-A	Glyco_tranf_GTA_type(2-255)
tr|E9G1R8|E9G1R8_DAPPU	GT-A	Glyco_tranf_GTA_type(2-272)
tr|E9G7M3|E9G7M3_DAPPU	GT-A	GT13_GLCNAC-TI(108-442)
tr|F4CA80|F4CA80_SPHS2	GT-A	Glyco_tranf_GTA_type(5-140)
tr|F6AIL3|F6AIL3_PSEF1	GT-A	Glyco_tranf_GTA_type(7-103)
tr|F6XZ31|F6XZ31_CIOIN	GT-A	Glyco_tranf_GTA_type(2-335)
tr|G0MGU6|G0MGU6_CAEBE	GT-A	Glyco_tranf_GTA_type(1-440)
tr|G4VFZ1|G4VFZ1_SCHMA	GT-A	Glyco_tranf_GTA_type(68-408)
tr|G7J9B0|G7J9B0_MEDTR	GT-A	Glyco_tranf_GTA_type(14-285)
tr|G7YMF3|G7YMF3_CLOSI	GT-A	Glyco_tranf_GTA_type(33-367)
tr|H3DRR1|H3DRR1_PRIPA	GT-A	Glyco_tranf_GTA_type(42-223)
tr|I0YIK1|I0YIK1_COCSC	GT-A	Glyco_tranf_GTA_type(1-316)
tr|I1IFU0|I1IFU0_BRADI	GT-A	Glyco_tranf_GTA_type(19-443)
tr|I1K6U7|I1K6U7_SOYBN	GT-A	Glyco_tranf_GTA_type(15-442)
tr|I1P5W7|I1P5W7_ORYGL	GT-A	Glyco_tranf_GTA_type(19-440)
tr|J3LIS4|J3LIS4_ORYBR	GT-A	Glyco_tranf_GTA_type(15-442)
tr|J9FBS6|J9FBS6_WUCBA	GT-A	Glyco_tranf_GTA_type(1-330)
tr|J9JN09|J9JN09_ACYPI	GT-A	Glyco_tranf_GTA_type(87-414)
tr|K1Q2P5|K1Q2P5_CRAGI	GT-A	Glyco_tranf_GTA_type(20-424)
tr|K1RHL8|K1RHL8_CRAGI	GT-A	GT13_GLCNAC-TI(77-435)
tr|K3XWY3|K3XWY3_SETIT	GT-A	Glyco_tranf_GTA_type(19-442)
tr|K9Q0V9|K9Q0V9_9CYAN	GT-A	Glyco_tranf_GTA_type(4-196)
tr|L1JHM2|L1JHM2_GUITH	GT-A	Glyco_tranf_GTA_type(116-433)
tr|L8LVI6|L8LVI6_9CYAN	GT-A	Glyco_tranf_GTA_type(9-130)
tr|L9L0E0|L9L0E0_TUPCH	GT-A	Glyco_tranf_GTA_type(3-308)
tr|M0RG51|M0RG51_MUSAM	GT-A	Glyco_tranf_GTA_type(13-440)
tr|M1B6A4|M1B6A4_SOLTU	GT-A	Glyco_tranf_GTA_type(1-214)
tr|M8A2B2|M8A2B2_TRIUA	GT-A	Glyco_tranf_GTA_type(15-435)
tr|Q28YA3|Q28YA3_DROPS	GT-A	GT13_GLCNAC-TI(116-446)
tr|Q60GL7|Q60GL7_DROME	GT-A	GT13_GLCNAC-TI(119-449)
tr|Q6K959|Q6K959_ORYSJ	GT-A	Glyco_tranf_GTA_type(15-440)
tr|Q7Q7E9|Q7Q7E9_ANOGA	GT-A	GT13_GLCNAC-TI(127-454)
tr|R1C431|R1C431_EMIHU	GT-A	Glyco_tranf_GTA_type(82-396)
tr|R6DDR1|R6DDR1_9BACE	GT-A	Glyco_tranf_GTA_type(4-113)
tr|R6RT74|R6RT74_9BACE	GT-A	Glyco_tranf_GTA_type(2-177)
tr|R7DKI8|R7DKI8_9BACT	GT-A	Glyco_tranf_GTA_type(10-122)
tr|S7T779|S7T779_9DELT	GT-A	Glyco_tranf_GTA_type(19-208)
tr|S7VF54|S7VF54_9DELT	GT-A	Glyco_tranf_GTA_type(5-194)
tr|S8CH27|S8CH27_9LAMI	GT-A	Glyco_tranf_GTA_type(1-334)
tr|T0JQF1|T0JQF1_9HELI	GT-A	Glyco_tranf_GTA_type(10-141)
tr|T1G5W2|T1G5W2_HELRO	GT-A	Glyco_tranf_GTA_type(1-329)
tr|T1HCX4|T1HCX4_RHOPR	GT-A	Glyco_tranf_GTA_type(73-377)
tr|T1HJ72|T1HJ72_RHOPR	GT-A	Glyco_tranf_GTA_type(14-243)
tr|T1ISU1|T1ISU1_STRMM	GT-A	GT13_GLCNAC-TI(109-432)
tr|U2E6T9|U2E6T9_9BACT	GT-A	Glyco_tranf_GTA_type(3-194)
tr|U5D4N5|U5D4N5_AMBTC	GT-A	Glyco_tranf_GTA_type(13-286)
tr|U5GK02|U5GK02_POPTR	GT-A	Glyco_tranf_GTA_type(14-443)
tr|U9W074|U9W074_9CYAN	GT-A	Glyco_tranf_GTA_type(4-182)
tr|V5C1Z6|V5C1Z6_9GAMM	GT-A	Glyco_tranf_GTA_type(15-141)
tr|V7AUG2|V7AUG2_PHAVU	GT-A	Glyco_tranf_GTA_type(13-427)
tr|W6TXR5|W6TXR5_9SPHI	GT-A	Glyco_tranf_GTA_type(4-187)
tr|W6UA95|W6UA95_ECHGR	GT-A	Glyco_tranf_GTA_type(3-332)
tr|X6MHS3|X6MHS3_RETFI	GT-A	Glyco_tranf_GTA_type(11-276)
tr|X6NXV5|X6NXV5_RETFI	GT-A	Glyco_tranf_GTA_type(48-299)
tr|A0A232EL13|A0A232EL13_9HYME	DUF1090|GT-A	DUF1090(43-99)|GT13_GLCNAC-TI(147-478)
tr|H9JJK1|H9JJK1_BOMMO	dsDNA_bind|GT-A	dsDNA_bind(38-76)|Glyco_tranf_GTA_type(112-470)
tr|W5JTM3|W5JTM3_ANODA	COG5236|TMhelix|GT-A	COG5236(53-200)|TMhelix(259-278)|GT13_GLCNAC-TI(403-733)
tr|A0A2A2L506|A0A2A2L506_9BILA	CDC3|GT-A	CDC3(4-62)|Glyco_tranf_GTA_type(259-513)
tr|A0A068X5Z3|A0A068X5Z3_HYMMI	BAR|PH-like|ArfGap|Ankyrin|GT-A	BAR(19-195)|PH-like(270-384)|ArfGap(427-543)|Ank_2(720-801)|Glyco_tranf_GTA_type(904-1244)
tr|A0A1V9XY03|A0A1V9XY03_9ACAR	alaS|GT-A|AlaS	alaS(22-372)|Glyco_tranf_GTA_type(507-731)|AlaS(718-1032)
