tr|L1IHE2|L1IHE2_GUITH	zinc_ribbon_2|C2|WW|LRR_RI|GT-A	zinc_ribbon_2(5-27)|C2(432-541)|WW(674-703)|LRR_RI(913-1084)|Glyco_transf_49(1383-1580)
tr|A0A196S928|A0A196S928_BLAHN	IBN_N|GT-A	IBN_N(25-91)|Glyco_transf_49(1037-1302)
tr|A0A196S7R2|A0A196S7R2_BLAHN	GT-A|zf-CCCH_3|Nuf2|SMC_prok_B	Glyco_transf_49(80-337)|zf-CCCH_3(394-514)|Nuf2(581-720)|SMC_prok_B(714-1013)
tr|A0A139WB13|A0A139WB13_TRICA	GT-A|zf-AD|COG5048	Glyco_transf_49(59-373)|zf-AD(456-531)|COG5048(637-953)
tr|A0A196SE75|A0A196SE75_BLAHN	GT-A|Tom22	Glyco_transf_49(269-531)|Tom22(602-659)
tr|A0A1I7UU61|A0A1I7UU61_9PELO	GT-A|TMhelix|TMhelix	Glyco_transf_49(56-247)|TMhelix(250-272)|TMhelix(282-304)
tr|A0A182NEN0|A0A182NEN0_9DIPT	GT-A|TMhelix|GT-A	Glyco_transf_49(261-534)|TMhelix(568-590)|Glyco_transf_49(658-986)
tr|A0A182P2R8|A0A182P2R8_9DIPT	GT-A|TMhelix|GT-A	Glyco_transf_49(259-562)|TMhelix(611-633)|Glyco_transf_49(700-1031)
tr|A0A226MV14|A0A226MV14_CALSU	GT-A|TMhelix|GT-A	Glyco_tranf_GTA_type(1-119)|TMhelix(268-290)|Glyco_transf_49(175-458)
tr|A0A2P6TEP5|A0A2P6TEP5_CHLSO	GT-A|PRK10263	Glyco_transf_49(251-546)|PRK10263(943-1040)
tr|A0A1J1IEU9|A0A1J1IEU9_9DIPT	GT-A|PLN02172	Glyco_transf_49(38-357)|PLN02172(369-749)
tr|A0A196SBU7|A0A196SBU7_BLAHN	GT-A|p53_inducible_oxidoreductase	Glyco_transf_49(150-400)|p53_inducible_oxidoreductase(464-786)
tr|A0A2P6VCP0|A0A2P6VCP0_9CHLO	GT-A|MAP7	Glyco_transf_49(221-516)|MAP7(965-1023)
tr|A0A1S3G9P3|A0A1S3G9P3_DIPOR	GT-A|GT-A|GT-A	Glyco_tranf_GTA_type(21-140)|GT8_LARGE_C(182-461)|Glyco_transf_49(516-749)
tr|A0A131ZT26|A0A131ZT26_SARSC	GT-A|GT-A|chap_CCT_zeta	Glyco_tranf_GTA_type(3-157)|Glyco_transf_49(222-462)|chap_CCT_zeta(505-1012)
sp|Q54SH2|GNT13_DICDI	GT-A|GT-A	Glyco_transf_49(112-216)|Glyco_transf_49(460-577)
sp|Q5XPT3|LARG2_MOUSE	GT-A|GT-A	GT8_LARGE_C(68-347)|Glyco_transf_49(402-635)
sp|Q66PG2|LARG1_DANRE	GT-A|GT-A	GT8_LARGE_C(139-418)|Glyco_transf_49(474-743)
sp|Q66PG4|LARG2_CHICK	GT-A|GT-A	GT8_LARGE_C(121-400)|Glyco_transf_49(456-725)
sp|Q6P7A1|LARG2_RAT	GT-A|GT-A	GT8_LARGE_C(67-346)|Glyco_transf_49(401-635)
sp|Q8N3Y3|LARG2_HUMAN	GT-A|GT-A	GT8_LARGE_C(97-376)|Glyco_transf_49(431-664)
tr|A0A067QRU2|A0A067QRU2_ZOONE	GT-A|GT-A	GT8_LARGE_C(75-354)|Glyco_transf_49(407-676)
tr|A0A068X669|A0A068X669_HYMMI	GT-A|GT-A	Glyco_tranf_GTA_type(19-252)|Glyco_transf_49(353-614)
tr|A0A0G2K618|A0A0G2K618_RAT	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|A0A0V0SJM9|A0A0V0SJM9_9BILA	GT-A|GT-A	Glyco_tranf_GTA_type(70-346)|Glyco_transf_49(404-669)
tr|A0A0V0UMU4|A0A0V0UMU4_9BILA	GT-A|GT-A	Glyco_tranf_GTA_type(70-346)|Glyco_transf_49(404-669)
tr|A0A0V0W2K7|A0A0V0W2K7_9BILA	GT-A|GT-A	Glyco_tranf_GTA_type(20-289)|Glyco_transf_49(347-613)
tr|A0A0V0Z8K9|A0A0V0Z8K9_9BILA	GT-A|GT-A	Glyco_tranf_GTA_type(70-346)|Glyco_transf_49(404-669)
tr|A0A0V1MZZ1|A0A0V1MZZ1_9BILA	GT-A|GT-A	Glyco_tranf_GTA_type(71-347)|Glyco_transf_49(405-670)
tr|A0A0V1P6U7|A0A0V1P6U7_9BILA	GT-A|GT-A	Glyco_tranf_GTA_type(63-339)|Glyco_transf_49(397-662)
tr|A0A164UCF2|A0A164UCF2_9CRUS	GT-A|GT-A	GT8_LARGE_C(102-381)|Glyco_transf_49(432-664)
tr|A0A176WFB8|A0A176WFB8_MARPO	GT-A|GT-A	Glyco_transf_49(33-343)|Glyco_transf_49(446-560)
tr|A0A182E0A0|A0A182E0A0_ONCOC	GT-A|GT-A	Glyco_tranf_GTA_type(48-313)|Glyco_transf_49(369-602)
tr|A0A1A6HQC8|A0A1A6HQC8_NEOLE	GT-A|GT-A	GT8_LARGE_C(69-348)|Glyco_transf_49(403-636)
tr|A0A1D1VTF9|A0A1D1VTF9_RAMVA	GT-A|GT-A	Glyco_tranf_GTA_type(90-367)|Glyco_transf_49(424-694)
tr|A0A1D2N9G8|A0A1D2N9G8_ORCCI	GT-A|GT-A	GT8_LARGE_C(51-330)|Glyco_transf_49(390-622)
tr|A0A1I7U1A0|A0A1I7U1A0_9PELO	GT-A|GT-A	Glyco_tranf_GTA_type(1-108)|Glyco_transf_49(158-361)
tr|A0A1I7U1A1|A0A1I7U1A1_9PELO	GT-A|GT-A	Glyco_tranf_GTA_type(1-77)|Glyco_transf_49(127-330)
tr|A0A1I8G5P0|A0A1I8G5P0_9PLAT	GT-A|GT-A	Glyco_tranf_GTA_type(85-366)|Glyco_transf_49(434-688)
tr|A0A1L8GDQ0|A0A1L8GDQ0_XENLA	GT-A|GT-A	GT8_LARGE_C(107-386)|Glyco_transf_49(440-709)
tr|A0A1L8GIU4|A0A1L8GIU4_XENLA	GT-A|GT-A	GT8_LARGE_C(107-386)|Glyco_transf_49(440-709)
tr|A0A1S2ZGY7|A0A1S2ZGY7_ERIEU	GT-A|GT-A	GT8_LARGE_C(59-338)|Glyco_transf_49(393-626)
tr|A0A1S3CXG0|A0A1S3CXG0_DIACI	GT-A|GT-A	GT8_LARGE_C(88-368)|Glyco_transf_49(423-694)
tr|A0A1S3ID46|A0A1S3ID46_LINUN	GT-A|GT-A	Glyco_tranf_GTA_type(120-358)|Glyco_transf_49(409-624)
tr|A0A1S3JZD3|A0A1S3JZD3_LINUN	GT-A|GT-A	GT8_LARGE_C(117-398)|Glyco_transf_49(449-718)
tr|A0A1S3K036|A0A1S3K036_LINUN	GT-A|GT-A	GT8_LARGE_C(119-400)|Glyco_transf_49(451-720)
tr|A0A1S3KT15|A0A1S3KT15_SALSA	GT-A|GT-A	GT8_LARGE_C(133-412)|Glyco_transf_49(468-737)
tr|A0A1S3PRW3|A0A1S3PRW3_SALSA	GT-A|GT-A	GT8_LARGE_C(133-412)|Glyco_transf_49(468-737)
tr|A0A1S3WMX1|A0A1S3WMX1_ERIEU	GT-A|GT-A	GT8_LARGE_C(138-425)|Glyco_transf_49(481-750)
tr|A0A1U7Q5L5|A0A1U7Q5L5_MESAU	GT-A|GT-A	GT8_LARGE_C(69-347)|Glyco_transf_49(403-636)
tr|A0A1U7T818|A0A1U7T818_TARSY	GT-A|GT-A	GT8_LARGE_C(143-422)|Glyco_transf_49(475-683)
tr|A0A1U8C4G8|A0A1U8C4G8_MESAU	GT-A|GT-A	Glyco_tranf_GTA_type(1-108)|Glyco_transf_49(164-433)
tr|A0A1U8D6N3|A0A1U8D6N3_ALLSI	GT-A|GT-A	GT8_LARGE_C(142-421)|Glyco_transf_49(477-746)
tr|A0A1V9WZF2|A0A1V9WZF2_9ACAR	GT-A|GT-A	Glyco_tranf_GTA_type(1-18)|Glyco_transf_49(75-336)
tr|A0A1W4XGB3|A0A1W4XGB3_AGRPL	GT-A|GT-A	Glyco_tranf_GTA_type(3-159)|Glyco_transf_49(205-438)
tr|A0A226E869|A0A226E869_FOLCA	GT-A|GT-A	GT8_LARGE_C(71-350)|Glyco_transf_49(414-646)
tr|A0A226NYS4|A0A226NYS4_COLVI	GT-A|GT-A	GT8_LARGE_C(62-407)|Glyco_transf_49(463-732)
tr|A0A261BJN2|A0A261BJN2_9PELO	GT-A|GT-A	Glyco_transf_49(60-373)|Glyco_transf_49(440-687)
tr|A0A261CSP4|A0A261CSP4_9PELO	GT-A|GT-A	Glyco_tranf_GTA_type(46-315)|Glyco_transf_49(366-613)
tr|A0A2D0T5Q8|A0A2D0T5Q8_ICTPU	GT-A|GT-A	GT8_LARGE_C(129-408)|Glyco_transf_49(464-733)
tr|A0A2D0T6I3|A0A2D0T6I3_ICTPU	GT-A|GT-A	GT8_LARGE_C(139-418)|Glyco_transf_49(474-743)
tr|A0A2G5SPV4|A0A2G5SPV4_9PELO	GT-A|GT-A	Glyco_tranf_GTA_type(1-112)|Glyco_transf_49(160-419)
tr|A0A2G8K119|A0A2G8K119_STIJA	GT-A|GT-A	GT8_LARGE_C(110-389)|Glyco_transf_49(441-706)
tr|A0A2G8K5E7|A0A2G8K5E7_STIJA	GT-A|GT-A	GT8_LARGE_C(84-363)|Glyco_transf_49(415-684)
tr|A0A2J7PG28|A0A2J7PG28_9NEOP	GT-A|GT-A	GT8_LARGE_C(87-366)|Glyco_transf_49(419-688)
tr|A0A2J8LHH1|A0A2J8LHH1_PANTR	GT-A|GT-A	GT8_LARGE_C(97-376)|Glyco_transf_49(431-664)
tr|A0A2K5C7A4|A0A2K5C7A4_AOTNA	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|A0A2K5CX75|A0A2K5CX75_AOTNA	GT-A|GT-A	GT8_LARGE_C(98-377)|Glyco_transf_49(432-665)
tr|A0A2K5HYS7|A0A2K5HYS7_COLAP	GT-A|GT-A	GT8_LARGE_C(96-375)|Glyco_transf_49(430-663)
tr|A0A2K5M2L4|A0A2K5M2L4_CERAT	GT-A|GT-A	GT8_LARGE_C(97-376)|Glyco_transf_49(431-664)
tr|A0A2K5PFQ5|A0A2K5PFQ5_CEBCA	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|A0A2K5PZK0|A0A2K5PZK0_CEBCA	GT-A|GT-A	GT8_LARGE_C(97-376)|Glyco_transf_49(431-664)
tr|A0A2K5YAP5|A0A2K5YAP5_MANLE	GT-A|GT-A	GT8_LARGE_C(2-281)|Glyco_transf_49(336-569)
tr|A0A2K6DIE4|A0A2K6DIE4_MACNE	GT-A|GT-A	GT8_LARGE_C(66-345)|Glyco_transf_49(400-633)
tr|A0A2K6EF84|A0A2K6EF84_PROCO	GT-A|GT-A	Glyco_tranf_GTA_type(144-356)|Glyco_transf_49(409-642)
tr|A0A2K6MVA7|A0A2K6MVA7_RHIBE	GT-A|GT-A	GT8_LARGE_C(97-376)|Glyco_transf_49(431-664)
tr|A0A2K6P6V4|A0A2K6P6V4_RHIRO	GT-A|GT-A	GT8_LARGE_C(66-345)|Glyco_transf_49(400-633)
tr|A0A2K6T720|A0A2K6T720_SAIBB	GT-A|GT-A	GT8_LARGE_C(12-291)|Glyco_transf_49(346-579)
tr|A0A2K6TC39|A0A2K6TC39_SAIBB	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|A0A2P4SQ15|A0A2P4SQ15_BAMTH	GT-A|GT-A	GT8_LARGE_C(135-404)|Glyco_transf_49(460-729)
tr|A0A2P6KAP4|A0A2P6KAP4_NEPCL	GT-A|GT-A	Glyco_tranf_GTA_type(4-130)|Glyco_transf_49(183-452)
tr|A0A2R6WER0|A0A2R6WER0_MARPO	GT-A|GT-A	Glyco_transf_49(33-343)|Glyco_transf_49(446-785)
tr|A0A2R9BTJ5|A0A2R9BTJ5_PANPA	GT-A|GT-A	Glyco_tranf_GTA_type(95-335)|Glyco_transf_49(438-671)
tr|A8XR72|A8XR72_CAEBR	GT-A|GT-A	Glyco_tranf_GTA_type(46-320)|Glyco_transf_49(366-594)
tr|A9UQJ7|A9UQJ7_MONBE	GT-A|GT-A	Glyco_tranf_GTA_type(64-317)|Glyco_transf_49(402-634)
tr|B3SBI1|B3SBI1_TRIAD	GT-A|GT-A	Glyco_tranf_GTA_type(1-280)|Glyco_transf_49(342-609)
tr|B7P5I7|B7P5I7_IXOSC	GT-A|GT-A	Glyco_tranf_GTA_type(12-295)|Glyco_transf_49(355-624)
tr|C3Z1Z4|C3Z1Z4_BRAFL	GT-A|GT-A	GT8_LARGE_C(63-342)|Glyco_transf_49(395-665)
tr|D8LBP3|D8LBP3_ECTSI	GT-A|GT-A	Glyco_transf_49(105-314)|Glyco_transf_49(462-751)
tr|E0VGD3|E0VGD3_PEDHC	GT-A|GT-A	GT8_LARGE_C(68-347)|Glyco_transf_49(400-669)
tr|E1BDI0|E1BDI0_BOVIN	GT-A|GT-A	Glyco_tranf_GTA_type(1-195)|Glyco_transf_49(251-520)
tr|E1BHU3|E1BHU3_BOVIN	GT-A|GT-A	GT8_LARGE_C(104-383)|Glyco_transf_49(438-671)
tr|E1ZYQ3|E1ZYQ3_CAMFO	GT-A|GT-A	Glyco_transf_49(154-425)|Glyco_transf_49(660-723)
tr|E2AP21|E2AP21_CAMFO	GT-A|GT-A	Glyco_tranf_GTA_type(1-274)|Glyco_transf_49(320-590)
tr|E3M2I0|E3M2I0_CAERE	GT-A|GT-A	Glyco_tranf_GTA_type(1-107)|Glyco_transf_49(158-405)
tr|E5SVB5|E5SVB5_TRISP	GT-A|GT-A	Glyco_tranf_GTA_type(44-320)|Glyco_transf_49(378-643)
tr|E9G0C7|E9G0C7_DAPPU	GT-A|GT-A	GT8_LARGE_C(100-379)|Glyco_transf_49(430-662)
tr|E9IP93|E9IP93_SOLIN	GT-A|GT-A	GT8_LARGE_C(54-331)|Glyco_transf_49(377-647)
tr|F1NX24|F1NX24_CHICK	GT-A|GT-A	GT8_LARGE_C(121-400)|Glyco_transf_49(456-725)
tr|F1PQ67|F1PQ67_CANLF	GT-A|GT-A	GT8_LARGE_C(100-379)|Glyco_transf_49(434-667)
tr|F1SI95|F1SI95_PIG	GT-A|GT-A	GT8_LARGE_C(75-354)|Glyco_transf_49(409-643)
tr|F2U6S6|F2U6S6_SALR5	GT-A|GT-A	Glyco_tranf_GTA_type(83-386)|Glyco_transf_49(580-890)
tr|F6RZ16|F6RZ16_CALJA	GT-A|GT-A	GT8_LARGE_C(97-376)|Glyco_transf_49(431-664)
tr|F6U7P4|F6U7P4_XENTR	GT-A|GT-A	Glyco_tranf_GTA_type(1-260)|Glyco_transf_49(316-585)
tr|F6WBG2|F6WBG2_CIOIN	GT-A|GT-A	Glyco_tranf_GTA_type(8-289)|Glyco_transf_49(339-610)
tr|F6X5Y0|F6X5Y0_ORNAN	GT-A|GT-A	Glyco_tranf_GTA_type(5-190)|Glyco_transf_49(246-515)
tr|F7BXD5|F7BXD5_CALJA	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|F7CXD7|F7CXD7_HORSE	GT-A|GT-A	GT8_LARGE_C(18-299)|Glyco_transf_49(354-587)
tr|F7H9D5|F7H9D5_MACMU	GT-A|GT-A	GT8_LARGE_C(97-376)|Glyco_transf_49(431-664)
tr|G0MHK6|G0MHK6_CAEBE	GT-A|GT-A	Glyco_tranf_GTA_type(46-321)|Glyco_transf_49(368-633)
tr|G1L1A8|G1L1A8_AILME	GT-A|GT-A	GT8_LARGE_C(95-374)|Glyco_transf_49(429-662)
tr|G1P039|G1P039_MYOLU	GT-A|GT-A	GT8_LARGE_C(103-382)|Glyco_transf_49(438-707)
tr|G1PQR2|G1PQR2_MYOLU	GT-A|GT-A	GT8_LARGE_C(1-254)|Glyco_transf_49(309-542)
tr|G1RUM8|G1RUM8_NOMLE	GT-A|GT-A	GT8_LARGE_C(98-377)|Glyco_transf_49(432-665)
tr|G1SFV9|G1SFV9_RABIT	GT-A|GT-A	GT8_LARGE_C(73-352)|Glyco_transf_49(407-640)
tr|G3GYI0|G3GYI0_CRIGR	GT-A|GT-A	GT8_LARGE_C(68-349)|Glyco_transf_49(404-637)
tr|G3Q0B4|G3Q0B4_GASAC	GT-A|GT-A	Glyco_tranf_GTA_type(1-124)|Glyco_transf_49(180-449)
tr|G3Q6A0|G3Q6A0_GASAC	GT-A|GT-A	GT8_LARGE_C(3-282)|Glyco_transf_49(338-607)
tr|G3QIP8|G3QIP8_GORGO	GT-A|GT-A	GT8_LARGE_C(97-376)|Glyco_transf_49(431-664)
tr|G3TP39|G3TP39_LOXAF	GT-A|GT-A	GT8_LARGE_C(67-348)|Glyco_transf_49(402-635)
tr|G3USW8|G3USW8_MELGA	GT-A|GT-A	GT8_LARGE_C(121-400)|Glyco_transf_49(460-725)
tr|G5ATB1|G5ATB1_HETGA	GT-A|GT-A	GT8_LARGE_C(8-287)|Glyco_transf_49(342-575)
tr|G5BPE6|G5BPE6_HETGA	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(476-745)
tr|G7PQB8|G7PQB8_MACFA	GT-A|GT-A	GT8_LARGE_C(13-302)|Glyco_transf_49(357-590)
tr|G7YS89|G7YS89_CLOSI	GT-A|GT-A	Glyco_tranf_GTA_type(76-413)|Glyco_transf_49(475-713)
tr|H0VRT1|H0VRT1_CAVPO	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(476-745)
tr|H0W2U8|H0W2U8_CAVPO	GT-A|GT-A	GT8_LARGE_C(95-374)|Glyco_transf_49(429-662)
tr|H0X777|H0X777_OTOGA	GT-A|GT-A	GT8_LARGE_C(98-377)|Glyco_transf_49(430-663)
tr|H2L2Y0|H2L2Y0_ORYLA	GT-A|GT-A	GT8_LARGE_C(132-411)|Glyco_transf_49(465-680)
tr|H2M1X7|H2M1X7_ORYLA	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|H2NDL5|H2NDL5_PONAB	GT-A|GT-A	Glyco_tranf_GTA_type(2-41)|Glyco_transf_49(96-329)
tr|H2SEV7|H2SEV7_TAKRU	GT-A|GT-A	GT8_LARGE_C(132-411)|Glyco_transf_49(465-734)
tr|H2XRM1|H2XRM1_CIOIN	GT-A|GT-A	Glyco_tranf_GTA_type(10-286)|Glyco_transf_49(344-576)
tr|H3CA53|H3CA53_TETNG	GT-A|GT-A	Glyco_tranf_GTA_type(1-214)|Glyco_transf_49(268-537)
tr|H3EV19|H3EV19_PRIPA	GT-A|GT-A	Glyco_tranf_GTA_type(21-344)|Glyco_transf_49(395-653)
tr|I3K4K5|I3K4K5_ORENI	GT-A|GT-A	GT8_LARGE_C(138-417)|Glyco_transf_49(473-742)
tr|I3KEU3|I3KEU3_ORENI	GT-A|GT-A	GT8_LARGE_C(132-411)|Glyco_transf_49(467-736)
tr|I3MHJ1|I3MHJ1_ICTTR	GT-A|GT-A	GT8_LARGE_C(98-377)|Glyco_transf_49(432-665)
tr|J9JR16|J9JR16_ACYPI	GT-A|GT-A	GT8_LARGE_C(102-381)|Glyco_transf_49(431-700)
tr|K9J7L1|K9J7L1_XENTR	GT-A|GT-A	GT8_LARGE_C(132-411)|Glyco_transf_49(465-734)
tr|L1JIN8|L1JIN8_GUITH	GT-A|GT-A	Glyco_transf_49(32-326)|Glyco_transf_49(386-620)
tr|L5KG29|L5KG29_PTEAL	GT-A|GT-A	GT8_LARGE_C(103-568)|Glyco_transf_49(624-876)
tr|L5KXE6|L5KXE6_PTEAL	GT-A|GT-A	Glyco_tranf_GTA_type(83-329)|Glyco_transf_49(384-617)
tr|L5LD46|L5LD46_MYODS	GT-A|GT-A	GT8_LARGE_C(11-290)|Glyco_transf_49(345-578)
tr|L5LIU7|L5LIU7_MYODS	GT-A|GT-A	GT8_LARGE_C(112-391)|Glyco_transf_49(447-716)
tr|L8Y6G8|L8Y6G8_TUPCH	GT-A|GT-A	Glyco_tranf_GTA_type(1-108)|Glyco_transf_49(164-433)
tr|M3WRW4|M3WRW4_FELCA	GT-A|GT-A	GT8_LARGE_C(75-354)|Glyco_transf_49(409-642)
tr|M3Y2R4|M3Y2R4_MUSPF	GT-A|GT-A	GT8_LARGE_C(71-350)|Glyco_transf_49(405-638)
tr|M3ZES1|M3ZES1_XIPMA	GT-A|GT-A	GT8_LARGE_C(98-376)|Glyco_transf_49(432-701)
tr|R1F701|R1F701_EMIHU	GT-A|GT-A	Glyco_transf_49(92-295)|Glyco_transf_49(389-534)
tr|R1FUP9|R1FUP9_EMIHU	GT-A|GT-A	Glyco_transf_49(249-452)|Glyco_transf_49(566-890)
tr|T1H004|T1H004_MEGSC	GT-A|GT-A	Glyco_transf_49(2-107)|Glyco_transf_49(193-404)
tr|T1HYF4|T1HYF4_RHOPR	GT-A|GT-A	GT8_LARGE_C(69-348)|Glyco_transf_49(401-671)
tr|T1JEW5|T1JEW5_STRMM	GT-A|GT-A	GT8_LARGE_C(60-339)|Glyco_transf_49(392-661)
tr|U3I534|U3I534_ANAPL	GT-A|GT-A	GT8_LARGE_C(119-398)|Glyco_transf_49(454-723)
tr|U3IMY6|U3IMY6_ANAPL	GT-A|GT-A	GT8_LARGE_C(78-357)|Glyco_transf_49(413-682)
tr|U3KFP3|U3KFP3_FICAL	GT-A|GT-A	GT8_LARGE_C(100-379)|Glyco_transf_49(435-704)
tr|V8PBV7|V8PBV7_OPHHA	GT-A|GT-A	Glyco_tranf_GTA_type(1-108)|Glyco_transf_49(164-433)
tr|W5L4J8|W5L4J8_ASTMX	GT-A|GT-A	GT8_LARGE_C(132-411)|Glyco_transf_49(467-736)
tr|W5LDD5|W5LDD5_ASTMX	GT-A|GT-A	GT8_LARGE_C(140-405)|Glyco_transf_49(414-687)
tr|W5NGU6|W5NGU6_LEPOC	GT-A|GT-A	GT8_LARGE_C(137-416)|Glyco_transf_49(472-741)
tr|W5NXY5|W5NXY5_SHEEP	GT-A|GT-A	GT8_LARGE_C(76-355)|Glyco_transf_49(410-625)
tr|W5QA73|W5QA73_SHEEP	GT-A|GT-A	GT8_LARGE_C(35-314)|Glyco_transf_49(370-636)
tr|W6UVU0|W6UVU0_ECHGR	GT-A|GT-A	Glyco_tranf_GTA_type(170-318)|Glyco_transf_49(365-625)
tr|J4GCL5|J4GCL5_9APHY	GT-A|cupin_like	Glyco_transf_49(95-418)|cupin_like(425-603)
tr|A0A1I8C546|A0A1I8C546_9BILA	GT-A|ALP_like	Glyco_transf_49(47-355)|ALP_like(480-780)
tr|A0A2P6TTI8|A0A2P6TTI8_CHLSO	GT-A|2OG-FeII_Oxy	Glyco_transf_49(192-477)|2OG-FeII_Oxy(692-937)
sp|L7YAI7|B4GA1_DANRE	GT-A	Glyco_transf_49(109-424)
sp|O43505|B4GA1_HUMAN	GT-A	Glyco_transf_49(94-408)
sp|Q5EA01|B4GA1_BOVIN	GT-A	Glyco_transf_49(94-408)
sp|Q5R4S2|B4GA1_PONAB	GT-A	Glyco_transf_49(94-408)
sp|Q8BWP8|B4GA1_MOUSE	GT-A	Glyco_transf_49(94-408)
tr|A0A059LMG0|A0A059LMG0_9CHLO	GT-A	Glyco_transf_49(23-308)
tr|A0A059LSF4|A0A059LSF4_9CHLO	GT-A	Glyco_transf_49(7-183)
tr|A0A066V779|A0A066V779_9HOMO	GT-A	Glyco_transf_49(98-385)
tr|A0A067MA89|A0A067MA89_9HOMO	GT-A	Glyco_transf_49(35-300)
tr|A0A067NHV2|A0A067NHV2_PLEOS	GT-A	Glyco_transf_49(43-319)
tr|A0A067QV11|A0A067QV11_ZOONE	GT-A	Glyco_transf_49(143-499)
tr|A0A067RNN6|A0A067RNN6_ZOONE	GT-A	Glyco_transf_49(98-411)
tr|A0A067SXP0|A0A067SXP0_GALM3	GT-A	Glyco_transf_49(93-368)
tr|A0A088ASY1|A0A088ASY1_APIME	GT-A	Glyco_transf_49(172-495)
tr|A0A090M8A2|A0A090M8A2_OSTTA	GT-A	Glyco_transf_49(33-350)
tr|A0A0D2VQX7|A0A0D2VQX7_CAPO3	GT-A	Glyco_transf_49(407-776)
tr|A0A0D2WSL4|A0A0D2WSL4_CAPO3	GT-A	Glyco_transf_49(144-467)
tr|A0A0K0JGT0|A0A0K0JGT0_BRUMA	GT-A	Glyco_transf_49(70-368)
tr|A0A0K3AUU0|A0A0K3AUU0_CAEEL	GT-A	Glyco_transf_49(80-393)
tr|A0A0K3CII0|A0A0K3CII0_RHOTO	GT-A	Glyco_transf_49(41-307)
tr|A0A0L0FKB6|A0A0L0FKB6_9EUKA	GT-A	Glyco_transf_49(44-299)
tr|A0A0L0GC55|A0A0L0GC55_9EUKA	GT-A	Glyco_transf_49(199-454)
tr|A0A0M3QT51|A0A0M3QT51_DROBS	GT-A	Glyco_transf_49(70-342)
tr|A0A0M4E0R7|A0A0M4E0R7_DROBS	GT-A	Glyco_transf_49(81-358)
tr|A0A0M4EQ23|A0A0M4EQ23_DROBS	GT-A	Glyco_transf_49(70-342)
tr|A0A0M5IYP7|A0A0M5IYP7_DROBS	GT-A	Glyco_transf_49(46-361)
tr|A0A0R3NUU3|A0A0R3NUU3_DROPS	GT-A	Glyco_transf_49(70-395)
tr|A0A0W0EXG6|A0A0W0EXG6_9AGAR	GT-A	Glyco_transf_49(86-337)
tr|A0A131ZWU7|A0A131ZWU7_SARSC	GT-A	Glyco_transf_49(195-529)
tr|A0A132ABA4|A0A132ABA4_SARSC	GT-A	Glyco_transf_49(150-520)
tr|A0A138ZZT4|A0A138ZZT4_GONPR	GT-A	Glyco_transf_49(90-370)
tr|A0A139AP34|A0A139AP34_GONPR	GT-A	Glyco_transf_49(94-378)
tr|A0A150GC72|A0A150GC72_GONPE	GT-A	Glyco_transf_49(105-332)
tr|A0A150GF24|A0A150GF24_GONPE	GT-A	Glyco_transf_49(78-361)
tr|A0A150GI95|A0A150GI95_GONPE	GT-A	Glyco_transf_49(86-505)
tr|A0A150GZN3|A0A150GZN3_GONPE	GT-A	Glyco_transf_49(84-321)
tr|A0A151IPJ4|A0A151IPJ4_9HYME	GT-A	Glyco_transf_49(1-301)
tr|A0A151WPR2|A0A151WPR2_9HYME	GT-A	Glyco_transf_49(158-564)
tr|A0A151Z2Y8|A0A151Z2Y8_9MYCE	GT-A	Glyco_transf_49(145-386)
tr|A0A154PF67|A0A154PF67_9HYME	GT-A	Glyco_transf_49(144-433)
tr|A0A158NR20|A0A158NR20_ATTCE	GT-A	Glyco_transf_49(133-447)
tr|A0A158NXQ0|A0A158NXQ0_ATTCE	GT-A	Glyco_transf_49(153-478)
tr|A0A162P9A4|A0A162P9A4_9CRUS	GT-A	Glyco_transf_49(156-499)
tr|A0A162R7F0|A0A162R7F0_MUCCL	GT-A	Glyco_transf_49(33-306)
tr|A0A162X7R8|A0A162X7R8_PHYB8	GT-A	Glyco_transf_49(192-454)
tr|A0A162YD18|A0A162YD18_PHYB8	GT-A	Glyco_transf_49(40-312)
tr|A0A162ZWV5|A0A162ZWV5_PHYB8	GT-A	Glyco_transf_49(143-422)
tr|A0A163JQM9|A0A163JQM9_ABSGL	GT-A	Glyco_transf_49(118-390)
tr|A0A164P0Q3|A0A164P0Q3_9HOMO	GT-A	Glyco_transf_49(57-335)
tr|A0A164V5W6|A0A164V5W6_9CRUS	GT-A	Glyco_transf_49(189-582)
tr|A0A165DRC6|A0A165DRC6_9APHY	GT-A	Glyco_transf_49(150-478)
tr|A0A165EDA3|A0A165EDA3_9BASI	GT-A	Glyco_transf_49(25-293)
tr|A0A165QN07|A0A165QN07_9APHY	GT-A	Glyco_transf_49(159-491)
