tr|A0A239KH96|A0A239KH96_9PROT	YbbN|GT-A|GT-B	YbbN(41-194)|GT2(310-557)|Glycosyltransferase_GTB-type(596-930)
tr|A0A0M2Y0F5|A0A0M2Y0F5_9SPHI	GT-A	GT_2_like_c(6-200)
tr|A0A0M2Y5L9|A0A0M2Y5L9_9SPHI	GT-A	GT2(5-283)
tr|A0A0M3BH36|A0A0M3BH36_9RHIZ	GT-A	GT2(15-327)
tr|A0A0M3D0Q3|A0A0M3D0Q3_9MICO	GT-A	GT2(165-485)
tr|A0A0M3D2A7|A0A0M3D2A7_9MICO	GT-A	GT_2_like_b(16-253)
tr|A0A0M3D401|A0A0M3D401_9MICO	GT-A	GT_2_like_b(18-252)
tr|A0A0M3D807|A0A0M3D807_9MICO	GT-A	GT2(7-298)
tr|A0A0M3DDF2|A0A0M3DDF2_9MICO	GT-A	GT2(5-300)
tr|A0A0M3TBN6|A0A0M3TBN6_9ACTN	GT-A	GT2(187-487)
tr|A0A0M3U8Z6|A0A0M3U8Z6_9PSEU	GT-A	GT2(194-523)
tr|A0A0M3UCN3|A0A0M3UCN3_9PSEU	GT-A	GT2(174-480)
tr|A0A0M3UCN5|A0A0M3UCN5_9PSEU	GT-A	GT2(13-297)
tr|A0A0M4LCB9|A0A0M4LCB9_9MICC	GT-A	Glyco_tranf_GTA_type(10-252)
tr|A0A0M4LM24|A0A0M4LM24_9MICC	GT-A	Glyco_tranf_GTA_type(10-245)
tr|A0A0M4LP81|A0A0M4LP81_9MICC	GT-A	GT2(189-506)
tr|A0A0M4MXI7|A0A0M4MXI7_9ACTN	GT-A	GT2(6-305)
tr|A0A0M4N089|A0A0M4N089_9ACTN	GT-A	GT2(5-297)
tr|A0A0M4QA27|A0A0M4QA27_9PSEU	GT-A	GT2(176-482)
tr|A0A0M4QA35|A0A0M4QA35_9PSEU	GT-A	GT2(13-297)
tr|A0A0M4QLM0|A0A0M4QLM0_9PSEU	GT-A	GT2(194-523)
tr|A0A0M4QRV6|A0A0M4QRV6_9PSEU	GT-A	GT2(22-302)
tr|A0A0M4QX63|A0A0M4QX63_9MICC	GT-A	GT2(199-518)
tr|A0A0M4QXZ5|A0A0M4QXZ5_9PSEU	GT-A	GT2(12-290)
tr|A0A0M4QYW6|A0A0M4QYW6_9MICC	GT-A	GT2(1-291)
tr|A0A0M4QZR6|A0A0M4QZR6_9MICC	GT-A	Glyco_tranf_GTA_type(21-263)
tr|A0A0M4SL59|A0A0M4SL59_9NOSO	GT-A	Glyco_tranf_GTA_type(6-209)
tr|A0A0M5L6F4|A0A0M5L6F4_9SPHN	GT-A	GT_2_like_c(1-222)
tr|A0A0M6YHD8|A0A0M6YHD8_9RHOB	GT-A	GT2(6-297)
tr|A0A0M7B4Y7|A0A0M7B4Y7_9RHOB	GT-A	Glyco_tranf_GTA_type(23-244)
tr|A0A0M7B915|A0A0M7B915_9RHOB	GT-A	GT_2_like_c(14-243)
tr|A0A0M8K7Q1|A0A0M8K7Q1_9CHLR	GT-A	GT_2_like_c(6-240)
tr|A0A0M8K9K0|A0A0M8K9K0_9CHLR	GT-A	GT_2_like_c(9-241)
tr|A0A0M8KS12|A0A0M8KS12_9MICO	GT-A	GT2(205-526)
tr|A0A0M8MF41|A0A0M8MF41_9MICO	GT-A	Glyco_tranf_GTA_type(13-249)
tr|A0A0M8MPD2|A0A0M8MPD2_9MICO	GT-A	GT2(165-485)
tr|A0A0M8QN60|A0A0M8QN60_9ACTN	GT-A	Glyco_tranf_GTA_type(56-202)
tr|A0A0M8QUF8|A0A0M8QUF8_9ACTN	GT-A	Glyco_tranf_GTA_type(3-194)
tr|A0A0M8SJU8|A0A0M8SJU8_9ACTN	GT-A	GT2(3-246)
tr|A0A0M8SZ60|A0A0M8SZ60_9ACTN	GT-A	GT2(1-255)
tr|A0A0M8VUB2|A0A0M8VUB2_9ACTN	GT-A	Glyco_tranf_GTA_type(8-204)
tr|A0A0M8VUP8|A0A0M8VUP8_9ACTN	GT-A	Glyco_tranf_GTA_type(3-190)
tr|A0A0M8W696|A0A0M8W696_9NOCA	GT-A	GT2(5-292)
tr|A0A0M8W738|A0A0M8W738_9NOCA	GT-A	Glyco_tranf_GTA_type(2-179)
tr|A0A0M8WA02|A0A0M8WA02_9NOCA	GT-A	GT2(4-262)
tr|A0A0M8XTI7|A0A0M8XTI7_9PSEU	GT-A	GT2(1-276)
tr|A0A0M8YJ89|A0A0M8YJ89_9ACTN	GT-A	GT2(3-246)
tr|A0A0M8YLA8|A0A0M8YLA8_9ACTN	GT-A	Glyco_tranf_GTA_type(4-189)
tr|A0A0M8YNG5|A0A0M8YNG5_9PSEU	GT-A	GT2(164-472)
tr|A0A0M9CCU9|A0A0M9CCU9_9ACTN	GT-A	GT2(185-505)
tr|A0A0M9DS00|A0A0M9DS00_9BACT	GT-A	GT2(6-294)
tr|A0A0M9DZA4|A0A0M9DZA4_9DELT	GT-A	GT2(1-265)
tr|A0A0M9E7F5|A0A0M9E7F5_9DELT	GT-A	GT_2_like_c(8-206)
tr|A0A0M9EGI1|A0A0M9EGI1_9RHOB	GT-A	GT2(37-306)
tr|A0A0M9UC69|A0A0M9UC69_9CHLR	GT-A	GT2(5-301)
tr|A0A0M9YST3|A0A0M9YST3_9ACTN	GT-A	GT2(3-246)
tr|A0A0M9YVR0|A0A0M9YVR0_9ACTN	GT-A	Glyco_tranf_GTA_type(24-215)
tr|A0A0M9ZI06|A0A0M9ZI06_9ACTN	GT-A	Glyco_tranf_GTA_type(9-204)
tr|A0A0N0AAJ6|A0A0N0AAJ6_9ACTN	GT-A	Glyco_tranf_GTA_type(18-209)
tr|A0A0N0ARB3|A0A0N0ARB3_9ACTN	GT-A	Glyco_tranf_GTA_type(19-200)
tr|A0A0N0GLH1|A0A0N0GLH1_9NEIS	GT-A	GT2(2-262)
tr|A0A0N0GLP3|A0A0N0GLP3_9NEIS	GT-A	GT2_RfbF_like(4-237)
tr|A0A0N0GML4|A0A0N0GML4_9NEIS	GT-A	GT2(2-326)
tr|A0A0N0H3G4|A0A0N0H3G4_9ACTN	GT-A	Glyco_tranf_GTA_type(16-200)
tr|A0A0N0HY71|A0A0N0HY71_9ACTN	GT-A	Glyco_tranf_GTA_type(16-200)
tr|A0A0N0IV52|A0A0N0IV52_9FLAO	GT-A	GT_2_like_c(5-223)
tr|A0A0N0KX06|A0A0N0KX06_9MICO	GT-A	GT2(7-283)
tr|A0A0N0L1V2|A0A0N0L1V2_9MICO	GT-A	GT2(8-298)
tr|A0A0N0MBW8|A0A0N0MBW8_9BRAD	GT-A	GT2(23-274)
tr|A0A0N0MQ51|A0A0N0MQ51_9ACTN	GT-A	Glyco_tranf_GTA_type(50-248)
tr|A0A0N0MW11|A0A0N0MW11_9ACTN	GT-A	GT2(1-255)
tr|A0A0N0NBG2|A0A0N0NBG2_9ACTN	GT-A	GT2(9-259)
tr|A0A0N0RQD8|A0A0N0RQD8_9FLAO	GT-A	GT2(1-305)
tr|A0A0N0SKN1|A0A0N0SKN1_9ACTN	GT-A	GT2(1-256)
tr|A0A0N0T1N7|A0A0N0T1N7_9ACTN	GT-A	Glyco_tranf_GTA_type(3-194)
tr|A0A0N0TU67|A0A0N0TU67_9PSEU	GT-A	GT2(9-292)
tr|A0A0N0Z1K6|A0A0N0Z1K6_9ACTN	GT-A	GT2(1-255)
tr|A0A0N0Z6K3|A0A0N0Z6K3_9BACI	GT-A	GT2(7-302)
tr|A0A0N0ZAY9|A0A0N0ZAY9_9BURK	GT-A	GT_2_like_c(17-251)
tr|A0A0N0ZW80|A0A0N0ZW80_9FLAO	GT-A	GT2(1-281)
tr|A0A0N1B376|A0A0N1B376_9BRAD	GT-A	Glyco_tranf_GTA_type(14-202)
tr|A0A0N1B7R1|A0A0N1B7R1_9PROT	GT-A	GT_2_like_c(17-215)
tr|A0A0N1FUS7|A0A0N1FUS7_9ACTN	GT-A	Glyco_tranf_GTA_type(16-207)
tr|A0A0N1G8K8|A0A0N1G8K8_9ACTN	GT-A	GT2(5-229)
tr|A0A0N1GSS4|A0A0N1GSS4_9ACTN	GT-A	GT2(33-283)
tr|A0A0N1IXX9|A0A0N1IXX9_9ACTN	GT-A	GT2(1-268)
tr|A0A0N1JX30|A0A0N1JX30_9ACTN	GT-A	GT2(1-262)
tr|A0A0N1KSF2|A0A0N1KSF2_9FLAO	GT-A	GT2(1-293)
tr|A0A0N1L9I8|A0A0N1L9I8_9BRAD	GT-A	GT_2_like_c(3-225)
tr|A0A0N1LRF2|A0A0N1LRF2_9SPHN	GT-A	GT_2_like_c(13-236)
tr|A0A0N1NS26|A0A0N1NS26_9ACTN	GT-A	Glyco_tranf_GTA_type(24-215)
tr|A0A0N6W786|A0A0N6W786_9MICO	GT-A	Glyco_tranf_GTA_type(11-192)
tr|A0A0N6ZW88|A0A0N6ZW88_9MICO	GT-A	GT2(7-279)
tr|A0A0N7A2K3|A0A0N7A2K3_9MICO	GT-A	GT2(1-270)
tr|A0A0N7F2F6|A0A0N7F2F6_9PSEU	GT-A	GT2(9-295)
tr|A0A0N7F5F3|A0A0N7F5F3_9PSEU	GT-A	GT2(17-307)
tr|A0A0N7HWV6|A0A0N7HWV6_9BACT	GT-A	GT2(4-308)
tr|A0A0N7LC53|A0A0N7LC53_9CYAN	GT-A	GT2(24-272)
tr|A0A0N7LUW2|A0A0N7LUW2_THAGE	GT-A	GT2(9-268)
tr|A0A0N8GCC4|A0A0N8GCC4_9EURY	GT-A	GT2(5-240)
tr|A0A0N8HZ64|A0A0N8HZ64_9MICC	GT-A	Glyco_tranf_GTA_type(13-248)
tr|A0A0N8K4P7|A0A0N8K4P7_9RHOB	GT-A	GT_2_like_c(7-232)
tr|A0A0N8K6L0|A0A0N8K6L0_9RHOB	GT-A	Glyco_tranf_GTA_type(13-259)
tr|A0A0N9HV01|A0A0N9HV01_9PSEU	GT-A	GT2(172-429)
tr|A0A0N9HV68|A0A0N9HV68_9PSEU	GT-A	GT2(176-482)
tr|A0A0N9IGD3|A0A0N9IGD3_9PSEU	GT-A	GT2(11-282)
tr|A0A0N9N270|A0A0N9N270_9ACTN	GT-A	GT2(1-278)
tr|A0A0N9NDW7|A0A0N9NDW7_9ACTN	GT-A	GT2(166-492)
tr|A0A0N9NL80|A0A0N9NL80_9ACTN	GT-A	GT2(9-301)
tr|A0A0P0C550|A0A0P0C550_9BACT	GT-A	GT2_RfbF_like(12-230)
tr|A0A0P0CCG4|A0A0P0CCG4_9FLAO	GT-A	GT2(1-286)
tr|A0A0P0DS54|A0A0P0DS54_9MICO	GT-A	GT2(165-485)
tr|A0A0P0E5R5|A0A0P0E5R5_9MICO	GT-A	Glyco_tranf_GTA_type(17-250)
tr|A0A0P0LGP8|A0A0P0LGP8_9BURK	GT-A	GT_2_like_c(20-205)
tr|A0A0P0NC20|A0A0P0NC20_9SPHI	GT-A	Glyco_tranf_GTA_type(31-212)
tr|A0A0P0NLW1|A0A0P0NLW1_9SPHI	GT-A	GT_2_like_c(8-224)
tr|A0A0P0SBZ9|A0A0P0SBZ9_9PSEU	GT-A	GT2(178-477)
tr|A0A0P0SCD7|A0A0P0SCD7_9PSEU	GT-A	GT2(13-301)
tr|A0A0P0SEH5|A0A0P0SEH5_9PSEU	GT-A	GT2(18-299)
tr|A0A0P0SJK9|A0A0P0SJK9_9PSEU	GT-A	GT2(184-513)
tr|A0A0P1EM01|A0A0P1EM01_9RHOB	GT-A	GT2(37-302)
tr|A0A0P1FS27|A0A0P1FS27_9RHOB	GT-A	Glyco_tranf_GTA_type(14-244)
tr|A0A0P1GDA7|A0A0P1GDA7_9RHOB	GT-A	GT2(1-299)
tr|A0A0P1GHP4|A0A0P1GHP4_9RHOB	GT-A	GT_2_like_c(24-247)
tr|A0A0P1GKU8|A0A0P1GKU8_9RHOB	GT-A	Glyco_tranf_GTA_type(8-265)
tr|A0A0P1GPL7|A0A0P1GPL7_9RHOB	GT-A	GT2(26-289)
tr|A0A0P1H8S8|A0A0P1H8S8_9RHOB	GT-A	GT_2_like_c(8-240)
tr|A0A0P1I002|A0A0P1I002_9RHOB	GT-A	GT_2_like_c(5-226)
tr|A0A0P1IPM6|A0A0P1IPM6_9RHOB	GT-A	GT2(9-291)
tr|A0A0P1IVR5|A0A0P1IVR5_9RHOB	GT-A	GT2(115-391)
tr|A0A0P1J4A5|A0A0P1J4A5_9RHOB	GT-A	GT2(9-331)
tr|A0A0P1LIV0|A0A0P1LIV0_9BACT	GT-A	GT2(2-276)
tr|A0A0P4R6Z9|A0A0P4R6Z9_9ACTN	GT-A	GT2(3-263)
tr|A0A0P4UZM7|A0A0P4UZM7_9CYAN	GT-A	GT2(165-456)
tr|A0A0P6XWY3|A0A0P6XWY3_9CHLR	GT-A	GT2(10-290)
tr|A0A0P6Y8J4|A0A0P6Y8J4_9CHLR	GT-A	GT_2_like_c(10-228)
tr|A0A0P7AB82|A0A0P7AB82_9FLAO	GT-A	GT2(1-278)
tr|A0A0P7B2C4|A0A0P7B2C4_9FLAO	GT-A	GT_2_like_c(5-220)
tr|A0A0P7C1H2|A0A0P7C1H2_9BACT	GT-A	GT2(1-298)
tr|A0A0P7G6A1|A0A0P7G6A1_9MICC	GT-A	Glyco_tranf_GTA_type(10-242)
tr|A0A0P7G7I6|A0A0P7G7I6_9MICC	GT-A	GT2(1-217)
tr|A0A0P7GH74|A0A0P7GH74_9XANT	GT-A	GT2(1-272)
tr|A0A0P7HWJ5|A0A0P7HWJ5_9MICC	GT-A	GT2(176-488)
tr|A0A0P7W2V0|A0A0P7W2V0_9SPHN	GT-A	GT_2_like_c(32-256)
tr|A0A0P7WJI5|A0A0P7WJI5_9BACT	GT-A	GT_2_like_c(6-222)
tr|A0A0P8AIQ3|A0A0P8AIQ3_9RHOB	GT-A	GT_2_like_c(5-223)
tr|A0A0P9CS77|A0A0P9CS77_9BACL	GT-A	Glyco_tranf_GTA_type(8-247)
tr|A0A0Q0I4W2|A0A0Q0I4W2_9GAMM	GT-A	Glyco_tranf_GTA_type(9-210)
tr|A0A0Q0U4Q2|A0A0Q0U4Q2_LEULA	GT-A	GT_2_like_b(8-246)
tr|A0A0Q0U8X2|A0A0Q0U8X2_LEULA	GT-A	GT_2_like_b(8-245)
tr|A0A0Q0UB72|A0A0Q0UB72_9CORY	GT-A	GT2(182-516)
tr|A0A0Q0ZB16|A0A0Q0ZB16_9CORY	GT-A	GT2(9-298)
tr|A0A0Q1BKE7|A0A0Q1BKE7_9SPHI	GT-A	GT2(1-294)
tr|A0A0Q1C8L4|A0A0Q1C8L4_9FLAO	GT-A	GT2(1-301)
tr|A0A0Q1CE55|A0A0Q1CE55_9FLAO	GT-A	GT2(1-271)
tr|A0A0Q1DY38|A0A0Q1DY38_9FLAO	GT-A	Glyco_tranf_GTA_type(221-406)
tr|A0A0Q1ESG5|A0A0Q1ESG5_9RHOB	GT-A	GT2(4-264)
tr|A0A0Q1EVK2|A0A0Q1EVK2_9RHOB	GT-A	GT2(20-291)
tr|A0A0Q1H8Z0|A0A0Q1H8Z0_9FLAO	GT-A	GT2(1-287)
tr|A0A0Q2LGW5|A0A0Q2LGW5_MYCGO	GT-A	GT2(1-287)
tr|A0A0Q2QM79|A0A0Q2QM79_MYCGO	GT-A	Glyco_tranf_GTA_type(5-195)
tr|A0A0Q2R194|A0A0Q2R194_MYCGO	GT-A	GT2(156-482)
tr|A0A0Q2U9E4|A0A0Q2U9E4_9RHOB	GT-A	Glyco_tranf_GTA_type(5-253)
tr|A0A0Q2U9M6|A0A0Q2U9M6_9RHOB	GT-A	Glyco_tranf_GTA_type(13-189)
tr|A0A0Q2XG07|A0A0Q2XG07_MYCGO	GT-A	GT2(1-297)
tr|A0A0Q4B9H0|A0A0Q4B9H0_9BACE	GT-A	GT2(4-312)
tr|A0A0Q4BHT6|A0A0Q4BHT6_9SPHN	GT-A	GT2(12-301)
tr|A0A0Q4DDP2|A0A0Q4DDP2_9FLAO	GT-A	GT2_RfbF_like(4-227)
tr|A0A0Q4DSP7|A0A0Q4DSP7_9MICO	GT-A	GT_2_like_b(14-251)
tr|A0A0Q4DU43|A0A0Q4DU43_9MICO	GT-A	GT2(166-486)
tr|A0A0Q4EVX0|A0A0Q4EVX0_9FLAO	GT-A	GT2(4-274)
tr|A0A0Q4FZ22|A0A0Q4FZ22_9SPHI	GT-A	GT2(1-311)
tr|A0A0Q4G471|A0A0Q4G471_9SPHN	GT-A	Glyco_tranf_GTA_type(12-229)
tr|A0A0Q4GX08|A0A0Q4GX08_9MICO	GT-A	GT_2_like_c(17-235)
tr|A0A0Q4H0Z8|A0A0Q4H0Z8_9MICO	GT-A	Glyco_tranf_GTA_type(12-243)
tr|A0A0Q4H1R7|A0A0Q4H1R7_9MICO	GT-A	Glyco_tranf_GTA_type(12-241)
tr|A0A0Q4H511|A0A0Q4H511_9MICO	GT-A	GT_2_like_c(6-231)
tr|A0A0Q4H5Q3|A0A0Q4H5Q3_9MICO	GT-A	GT2(40-284)
tr|A0A0Q4HIM7|A0A0Q4HIM7_9MICO	GT-A	GT2(4-266)
tr|A0A0Q4IN10|A0A0Q4IN10_9SPHN	GT-A	GT_2_like_c(11-239)
tr|A0A0Q4KKS9|A0A0Q4KKS9_9SPHN	GT-A	Glyco_tranf_GTA_type(5-238)
tr|A0A0Q4L755|A0A0Q4L755_9SPHI	GT-A	GT2(4-245)
tr|A0A0Q4LNJ5|A0A0Q4LNJ5_9SPHN	GT-A	GT2(1-315)
tr|A0A0Q4LP22|A0A0Q4LP22_9SPHI	GT-A	GT2(1-308)
tr|A0A0Q4M0Q9|A0A0Q4M0Q9_9GAMM	GT-A	Glyco_tranf_GTA_type(16-232)
tr|A0A0Q4N5Q1|A0A0Q4N5Q1_9GAMM	GT-A	Glyco_tranf_GTA_type(7-198)
tr|A0A0Q4QUZ5|A0A0Q4QUZ5_9GAMM	GT-A	GT2(1-279)
tr|A0A0Q4RR86|A0A0Q4RR86_9BURK	GT-A	GT2(2-209)
tr|A0A0Q4RYE9|A0A0Q4RYE9_9FLAO	GT-A	GT2(1-286)
tr|A0A0Q4UWQ0|A0A0Q4UWQ0_9MICO	GT-A	GT_2_like_c(5-242)
tr|A0A0Q4V3Q8|A0A0Q4V3Q8_9MICO	GT-A	GT2(11-308)
tr|A0A0Q4V409|A0A0Q4V409_9MICO	GT-A	GT2(1-253)
tr|A0A0Q4XNK3|A0A0Q4XNK3_9RHIZ	GT-A	GT2_RfbF_like(16-250)
tr|A0A0Q4YBC6|A0A0Q4YBC6_9BURK	GT-A	GT2(5-255)
tr|A0A0Q5A4V1|A0A0Q5A4V1_9MICO	GT-A	GT2(8-275)
tr|A0A0Q5AH57|A0A0Q5AH57_9MICO	GT-A	GT2_RfbF_like(5-215)
tr|A0A0Q5ASI0|A0A0Q5ASI0_9MICO	GT-A	GT2(11-319)
tr|A0A0Q5AYR2|A0A0Q5AYR2_9MICO	GT-A	GT2(8-291)
tr|A0A0Q5CAC1|A0A0Q5CAC1_9MICO	GT-A	GT2(1-290)
tr|A0A0Q5CJV8|A0A0Q5CJV8_9MICO	GT-A	GT2(6-300)
tr|A0A0Q5CKT5|A0A0Q5CKT5_9MICO	GT-A	GT_2_like_c(5-244)
tr|A0A0Q5CKU4|A0A0Q5CKU4_9MICO	GT-A	GT2(8-234)
tr|A0A0Q5CMV8|A0A0Q5CMV8_9MICO	GT-A	GT2(1-286)
tr|A0A0Q5E6B8|A0A0Q5E6B8_9MICO	GT-A	GT2(7-298)
tr|A0A0Q5EJ38|A0A0Q5EJ38_9MICO	GT-A	Glyco_tranf_GTA_type(13-202)
tr|A0A0Q5JDQ7|A0A0Q5JDQ7_9MICO	GT-A	Glyco_tranf_GTA_type(61-278)
tr|A0A0Q5JI18|A0A0Q5JI18_9MICO	GT-A	GT_2_like_b(12-249)
tr|A0A0Q5JUG9|A0A0Q5JUG9_9MICO	GT-A	GT2(166-483)
tr|A0A0Q5L0M5|A0A0Q5L0M5_9MICO	GT-A	Glyco_tranf_GTA_type(60-202)
tr|A0A0Q5L7W5|A0A0Q5L7W5_9MICO	GT-A	GT2(1-280)
tr|A0A0Q5LQK1|A0A0Q5LQK1_9MICO	GT-A	Glyco_tranf_GTA_type(4-215)
tr|A0A0Q5M049|A0A0Q5M049_9MICO	GT-A	GT2(16-307)
tr|A0A0Q5M5F0|A0A0Q5M5F0_9MICO	GT-A	GT2(12-286)
tr|A0A0Q5M719|A0A0Q5M719_9MICO	GT-A	GT2(4-259)
tr|A0A0Q5MUE2|A0A0Q5MUE2_9MICO	GT-A	GT2(4-274)
tr|A0A0Q5N322|A0A0Q5N322_9MICO	GT-A	GT2(6-275)
tr|A0A0Q5NZK9|A0A0Q5NZK9_9SPHN	GT-A	GT2(1-257)
tr|A0A0Q5NZQ0|A0A0Q5NZQ0_9SPHN	GT-A	Glycos_transf_2(4-166)
tr|A0A0Q5PLU6|A0A0Q5PLU6_9SPHN	GT-A	GT2(1-299)
tr|A0A0Q5QHB6|A0A0Q5QHB6_9ACTN	GT-A	GT2(1-261)
tr|A0A0Q5QPM5|A0A0Q5QPM5_9FLAO	GT-A	GT2(1-290)
tr|A0A0Q5QSB5|A0A0Q5QSB5_9ACTN	GT-A	GT2(4-295)
tr|A0A0Q5QSG3|A0A0Q5QSG3_9ACTN	GT-A	GT2(173-425)
tr|A0A0Q5R0J7|A0A0Q5R0J7_9ACTN	GT-A	GT2(163-481)
tr|A0A0Q5R1P4|A0A0Q5R1P4_9ACTN	GT-A	Glyco_tranf_GTA_type(7-198)
tr|A0A0Q5REX0|A0A0Q5REX0_9SPHN	GT-A	GT2(20-280)
tr|A0A0Q5RKT4|A0A0Q5RKT4_9MICO	GT-A	Glyco_tranf_GTA_type(19-200)
tr|A0A0Q5RTH3|A0A0Q5RTH3_9MICO	GT-A	GT2(29-331)
tr|A0A0Q5TCS7|A0A0Q5TCS7_9SPHI	GT-A	GT2(1-313)
tr|A0A0Q5TLR0|A0A0Q5TLR0_9BACT	GT-A	GT2(1-284)
tr|A0A0Q5U079|A0A0Q5U079_9SPHI	GT-A	GT_2_like_b(8-245)
tr|A0A0Q5ULD4|A0A0Q5ULD4_9FLAO	GT-A	GT_2_like_c(6-221)
tr|A0A0Q5VA81|A0A0Q5VA81_9ACTN	GT-A	GT2(7-267)
tr|A0A0Q5VSW5|A0A0Q5VSW5_9RHIZ	GT-A	GT2(4-295)
tr|A0A0Q6A0Z3|A0A0Q6A0Z3_9FLAO	GT-A	GT_2_like_c(5-223)
tr|A0A0Q6ABM0|A0A0Q6ABM0_9FLAO	GT-A	GT2(1-231)
tr|A0A0Q6ACR5|A0A0Q6ACR5_9FLAO	GT-A	GT2(6-277)
tr|A0A0Q6C295|A0A0Q6C295_9RHIZ	GT-A	Glyco_tranf_GTA_type(11-234)
tr|A0A0Q6C6C8|A0A0Q6C6C8_9RHIZ	GT-A	Glyco_tranf_GTA_type(14-238)
tr|A0A0Q6C930|A0A0Q6C930_9RHIZ	GT-A	GT_2_like_c(10-230)
tr|A0A0Q6CUD6|A0A0Q6CUD6_9RHIZ	GT-A	GT2(273-481)
tr|A0A0Q6ESB5|A0A0Q6ESB5_9RHIZ	GT-A	Glycos_transf_2(13-174)
tr|A0A0Q6EUV5|A0A0Q6EUV5_9RHIZ	GT-A	Glyco_tranf_GTA_type(242-457)
tr|A0A0Q6JRQ1|A0A0Q6JRQ1_9SPHN	GT-A	Glyco_tranf_GTA_type(3-264)
tr|A0A0Q6L2C4|A0A0Q6L2C4_9SPHN	GT-A	GT2(13-325)
tr|A0A0Q6M4M6|A0A0Q6M4M6_9BURK	GT-A	GT2_RfbF_like(6-245)
tr|A0A0Q6Q2F8|A0A0Q6Q2F8_9MICO	GT-A	Glyco_tranf_GTA_type(12-241)
tr|A0A0Q6Q7N6|A0A0Q6Q7N6_9MICO	GT-A	Glyco_tranf_GTA_type(53-210)
tr|A0A0Q6QT77|A0A0Q6QT77_9RHIZ	GT-A	Glyco_tranf_GTA_type(29-245)
tr|A0A0Q6RM52|A0A0Q6RM52_9MICO	GT-A	GT2(11-291)
tr|A0A0Q6UH73|A0A0Q6UH73_9ACTN	GT-A	Glyco_tranf_GTA_type(10-229)
tr|A0A0Q6UPL0|A0A0Q6UPL0_9ACTN	GT-A	Glyco_tranf_GTA_type(16-247)
tr|A0A0Q6UTP3|A0A0Q6UTP3_9ACTN	GT-A	GT_2_like_b(6-250)
tr|A0A0Q6VKK6|A0A0Q6VKK6_9ACTN	GT-A	GT_2_like_b(12-249)
tr|A0A0Q6VQ80|A0A0Q6VQ80_9BURK	GT-A	Glyco_tranf_GTA_type(225-443)
tr|A0A0Q6XH05|A0A0Q6XH05_9BURK	GT-A	GT_2_like_c(12-207)
tr|A0A0Q6Y0E5|A0A0Q6Y0E5_9MICO	GT-A	GT2(9-287)
tr|A0A0Q6Y9B4|A0A0Q6Y9B4_9MICO	GT-A	Glyco_tranf_GTA_type(11-200)
tr|A0A0Q6YF85|A0A0Q6YF85_9ACTN	GT-A	GT2(5-229)
tr|A0A0Q6YG17|A0A0Q6YG17_9ACTN	GT-A	Glyco_tranf_GTA_type(15-206)
tr|A0A0Q7AWI9|A0A0Q7AWI9_9BURK	GT-A	GT_2_like_c(9-227)
tr|A0A0Q7B577|A0A0Q7B577_9ACTN	GT-A	Glyco_tranf_GTA_type(5-227)
tr|A0A0Q7B9V5|A0A0Q7B9V5_9ACTN	GT-A	GT_2_like_b(15-246)
tr|A0A0Q7BMG4|A0A0Q7BMG4_9ACTN	GT-A	GT2(40-243)
tr|A0A0Q7BRL8|A0A0Q7BRL8_9ACTN	GT-A	GT_2_like_b(13-251)
tr|A0A0Q7DCE6|A0A0Q7DCE6_9CAUL	GT-A	GT2(3-299)
tr|A0A0Q7G018|A0A0Q7G018_9FLAO	GT-A	GT2(1-301)
tr|A0A0Q7IZK8|A0A0Q7IZK8_9BACL	GT-A	GT_2_like_c(5-227)
tr|A0A0Q7JTM5|A0A0Q7JTM5_9ACTN	GT-A	GT2(5-248)
tr|A0A0Q7JVE1|A0A0Q7JVE1_9ACTN	GT-A	GT2(1-259)
tr|A0A0Q7K3V6|A0A0Q7K3V6_9ACTN	GT-A	GT2(6-308)
tr|A0A0Q7KPG7|A0A0Q7KPG7_9ACTN	GT-A	Glyco_tranf_GTA_type(12-249)
tr|A0A0Q7LD47|A0A0Q7LD47_9ACTN	GT-A	GT2(5-229)
tr|A0A0Q7MTU1|A0A0Q7MTU1_9NOCA	GT-A	GT2(172-493)
tr|A0A0Q7N1T3|A0A0Q7N1T3_9NOCA	GT-A	GT2(8-296)
tr|A0A0Q7N8H5|A0A0Q7N8H5_9NOCA	GT-A	GT2(181-481)
tr|A0A0Q7NPL6|A0A0Q7NPL6_9NOCA	GT-A	GT2(15-294)
tr|A0A0Q7PEJ2|A0A0Q7PEJ2_9GAMM	GT-A	GT2(5-289)
tr|A0A0Q7QG62|A0A0Q7QG62_9ACTN	GT-A	Glyco_tranf_GTA_type(27-262)
tr|A0A0Q7SAE4|A0A0Q7SAE4_9CAUL	GT-A	Glyco_tranf_GTA_type(7-213)
tr|A0A0Q7T8U3|A0A0Q7T8U3_9BACL	GT-A	GT_2_like_c(22-244)
tr|A0A0Q7TXF1|A0A0Q7TXF1_9MICO	GT-A	GT2(169-488)
tr|A0A0Q7TXW8|A0A0Q7TXW8_9MICO	GT-A	GT_2_like_b(25-262)
tr|A0A0Q7UFI2|A0A0Q7UFI2_9MICO	GT-A	GT2(4-266)
tr|A0A0Q7UNQ9|A0A0Q7UNQ9_9MICO	GT-A	Glyco_tranf_GTA_type(17-241)
tr|A0A0Q7ZMV5|A0A0Q7ZMV5_9ACTN	GT-A	Glyco_tranf_GTA_type(12-256)
