tr|L1JYB0|L1JYB0_GUITH	TPR_12|PilF|GT-A	TPR_12(238-292)|PilF(267-324)|Glyco_transf_15(372-647)
tr|B2WJ56|B2WJ56_PYRTR	TMhelix|GT-A	TMhelix(51-73)|KTR1(41-505)
tr|B5RSZ1|B5RSZ1_DEBHA	TMhelix|GT-A	TMhelix(19-41)|Glyco_transf_15(75-416)
tr|B5RUI2|B5RUI2_DEBHA	TMhelix|GT-A	TMhelix(37-56)|KTR1(130-447)
tr|B5YLN0|B5YLN0_THAPS	TMhelix|GT-A	TMhelix(28-47)|Glyco_transf_15(96-380)
tr|B6HKF4|B6HKF4_PENRW	TMhelix|GT-A	TMhelix(48-70)|KTR1(54-501)
tr|B6JW29|B6JW29_SCHJY	TMhelix|GT-A	TMhelix(13-32)|KTR1(42-368)
tr|B6JX96|B6JX96_SCHJY	TMhelix|GT-A	TMhelix(13-35)|KTR1(60-373)
tr|B6K073|B6K073_SCHJY	TMhelix|GT-A	TMhelix(7-29)|KTR1(1-394)
tr|B6K2Q3|B6K2Q3_SCHJY	TMhelix|GT-A	TMhelix(30-52)|KTR1(29-445)
tr|B6K399|B6K399_SCHJY	TMhelix|GT-A	TMhelix(13-31)|KTR1(30-403)
tr|B6Q4U7|B6Q4U7_TALMQ	TMhelix|GT-A	TMhelix(49-71)|KTR1(117-497)
tr|B6QDR5|B6QDR5_TALMQ	TMhelix|GT-A	TMhelix(13-32)|KTR1(64-391)
tr|B6QF41|B6QF41_TALMQ	TMhelix|GT-A	TMhelix(7-26)|KTR1(8-379)
tr|B8LXE9|B8LXE9_TALSN	TMhelix|GT-A	TMhelix(49-71)|KTR1(51-498)
tr|C0NFN7|C0NFN7_AJECG	TMhelix|GT-A	TMhelix(49-71)|KTR1(37-500)
tr|C0NP65|C0NP65_AJECG	TMhelix|GT-A	TMhelix(12-34)|KTR1(7-395)
tr|C1GUY9|C1GUY9_PARBA	TMhelix|GT-A	TMhelix(49-71)|KTR1(37-500)
tr|C4QXA8|C4QXA8_KOMPG	TMhelix|GT-A	TMhelix(12-34)|KTR1(93-410)
tr|C4Y1D1|C4Y1D1_CLAL4	TMhelix|GT-A	TMhelix(12-34)|KTR1(89-413)
tr|C4Y3P0|C4Y3P0_CLAL4	TMhelix|GT-A	TMhelix(13-32)|Glyco_transf_15(103-407)
tr|C4Y4P1|C4Y4P1_CLAL4	TMhelix|GT-A	TMhelix(20-39)|KTR1(76-455)
tr|C5DID8|C5DID8_LACTC	TMhelix|GT-A	TMhelix(9-28)|KTR1(134-453)
tr|C5DPC5|C5DPC5_ZYGRC	TMhelix|GT-A	TMhelix(21-40)|KTR1(57-489)
tr|C5DQN2|C5DQN2_ZYGRC	TMhelix|GT-A	TMhelix(13-35)|KTR1(67-387)
tr|C5DV11|C5DV11_ZYGRC	TMhelix|GT-A	TMhelix(9-31)|KTR1(10-423)
tr|C5E417|C5E417_ZYGRC	TMhelix|GT-A	TMhelix(13-32)|KTR1(13-389)
tr|C5FR13|C5FR13_ARTOC	TMhelix|GT-A	TMhelix(50-72)|KTR1(38-498)
tr|C5GLI5|C5GLI5_AJEDR	TMhelix|GT-A	TMhelix(49-71)|KTR1(37-500)
tr|C5M3N5|C5M3N5_CANTT	TMhelix|GT-A	TMhelix(17-39)|KTR1(6-492)
tr|C5M6X3|C5M6X3_CANTT	TMhelix|GT-A	TMhelix(7-24)|KTR1(11-401)
tr|C5M9H1|C5M9H1_CANTT	TMhelix|GT-A	TMhelix(9-28)|KTR1(102-423)
tr|C5MFB7|C5MFB7_CANTT	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(102-428)
tr|C6HKV9|C6HKV9_AJECH	TMhelix|GT-A	TMhelix(49-71)|KTR1(37-500)
tr|C6HME0|C6HME0_AJECH	TMhelix|GT-A	TMhelix(12-34)|KTR1(7-395)
tr|C7Z9A1|C7Z9A1_NECH7	TMhelix|GT-A	TMhelix(51-73)|KTR1(64-500)
tr|C9SSD0|C9SSD0_VERA1	TMhelix|GT-A	TMhelix(55-77)|KTR1(55-502)
tr|D4B5Z5|D4B5Z5_ARTBC	TMhelix|GT-A	TMhelix(7-26)|KTR1(99-415)
tr|D5GJB6|D5GJB6_TUBMM	TMhelix|GT-A	TMhelix(25-44)|KTR1(94-386)
tr|D5GLB3|D5GLB3_TUBMM	TMhelix|GT-A	TMhelix(47-69)|KTR1(112-448)
tr|D8FGB8|D8FGB8_ASHGO	TMhelix|GT-A	TMhelix(7-29)|KTR1(57-382)
tr|E3QAJ2|E3QAJ2_COLGM	TMhelix|GT-A	TMhelix(7-26)|KTR1(67-393)
tr|E3QV40|E3QV40_COLGM	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-424)
tr|E3QZ15|E3QZ15_COLGM	TMhelix|GT-A	TMhelix(54-76)|KTR1(117-502)
tr|E3S585|E3S585_PYRTT	TMhelix|GT-A	TMhelix(7-26)|KTR1(6-406)
tr|E3S996|E3S996_PYRTT	TMhelix|GT-A	TMhelix(51-73)|KTR1(41-505)
tr|E4URB1|E4URB1_ARTGP	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-404)
tr|E4V0P2|E4V0P2_ARTGP	TMhelix|GT-A	TMhelix(50-72)|KTR1(38-498)
tr|E4ZRH8|E4ZRH8_LEPMJ	TMhelix|GT-A	TMhelix(7-24)|KTR1(92-411)
tr|E5AEP5|E5AEP5_LEPMJ	TMhelix|GT-A	TMhelix(7-26)|KTR1(110-398)
tr|E7K9H2|E7K9H2_YEASA	TMhelix|GT-A	TMhelix(12-31)|Glyco_transf_15(10-332)
tr|E7KE56|E7KE56_YEASA	TMhelix|GT-A	TMhelix(7-24)|KTR1(7-424)
tr|E7KKJ6|E7KKJ6_YEASL	TMhelix|GT-A	TMhelix(12-31)|KTR1(10-464)
tr|E7KQ73|E7KQ73_YEASL	TMhelix|GT-A	TMhelix(7-24)|KTR1(7-424)
tr|E7LRE4|E7LRE4_YEASV	TMhelix|GT-A	TMhelix(12-31)|Glyco_transf_15(10-332)
tr|E7LW23|E7LW23_YEASV	TMhelix|GT-A	TMhelix(7-24)|KTR1(7-329)
tr|E7LZN3|E7LZN3_YEASV	TMhelix|GT-A	TMhelix(12-34)|KTR1(6-279)
tr|E7NF19|E7NF19_YEASO	TMhelix|GT-A	TMhelix(12-31)|KTR1(10-464)
tr|E7NJ87|E7NJ87_YEASO	TMhelix|GT-A	TMhelix(7-24)|KTR1(7-424)
tr|E7Q144|E7Q144_YEASB	TMhelix|GT-A	TMhelix(12-31)|KTR1(10-464)
tr|E7QBM7|E7QBM7_YEASZ	TMhelix|GT-A	TMhelix(12-31)|KTR1(10-464)
tr|E7QGE3|E7QGE3_YEASZ	TMhelix|GT-A	TMhelix(7-24)|KTR1(7-424)
tr|E7QK20|E7QK20_YEASZ	TMhelix|GT-A	TMhelix(12-34)|KTR1(6-394)
tr|E9D2I6|E9D2I6_COCPS	TMhelix|GT-A	TMhelix(49-71)|Glyco_transf_15(112-306)
tr|E9DVE4|E9DVE4_METAQ	TMhelix|GT-A	TMhelix(53-75)|KTR1(116-503)
tr|E9E298|E9E298_METAQ	TMhelix|GT-A	TMhelix(7-26)|KTR1(107-427)
tr|E9EQS5|E9EQS5_METRA	TMhelix|GT-A	TMhelix(53-75)|KTR1(116-503)
tr|E9F433|E9F433_METRA	TMhelix|GT-A	TMhelix(7-26)|KTR1(107-427)
tr|F0UN67|F0UN67_AJEC8	TMhelix|GT-A	TMhelix(12-34)|KTR1(7-395)
tr|F0XAU8|F0XAU8_GROCL	TMhelix|GT-A	TMhelix(54-76)|KTR1(59-506)
tr|F2PUN4|F2PUN4_TRIEC	TMhelix|GT-A	TMhelix(50-72)|KTR1(38-498)
tr|F2SQZ0|F2SQZ0_TRIRC	TMhelix|GT-A	TMhelix(7-26)|KTR1(99-422)
tr|F2SV26|F2SV26_TRIRC	TMhelix|GT-A	TMhelix(50-72)|KTR1(38-498)
tr|F2SZB6|F2SZB6_TRIRC	TMhelix|GT-A	TMhelix(7-26)|KTR1(9-368)
tr|F7W0S7|F7W0S7_SORMK	TMhelix|GT-A	TMhelix(52-74)|KTR1(54-499)
tr|F7W230|F7W230_SORMK	TMhelix|GT-A	TMhelix(12-34)|KTR1(110-430)
tr|F9G0H7|F9G0H7_FUSOF	TMhelix|GT-A	TMhelix(7-26)|KTR1(16-358)
tr|F9X3Y8|F9X3Y8_ZYMTI	TMhelix|GT-A	TMhelix(55-77)|KTR1(97-511)
tr|F9XHC0|F9XHC0_ZYMTI	TMhelix|GT-A	TMhelix(7-26)|KTR1(65-375)
tr|G0RBI7|G0RBI7_HYPJQ	TMhelix|GT-A	TMhelix(7-26)|KTR1(3-402)
tr|G0RUZ7|G0RUZ7_HYPJQ	TMhelix|GT-A	TMhelix(7-26)|KTR1(13-358)
tr|G0SFX3|G0SFX3_CHATD	TMhelix|GT-A	TMhelix(51-73)|KTR1(51-496)
tr|G0SGA4|G0SGA4_CHATD	TMhelix|GT-A	TMhelix(7-26)|KTR1(72-356)
tr|G0V9T4|G0V9T4_NAUCC	TMhelix|GT-A	TMhelix(19-36)|KTR1(16-483)
tr|G0VBH9|G0VBH9_NAUCC	TMhelix|GT-A	TMhelix(12-34)|KTR1(160-492)
tr|G0VHF3|G0VHF3_NAUCC	TMhelix|GT-A	TMhelix(21-43)|KTR1(85-491)
tr|G0W379|G0W379_NAUDC	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_15(48-363)
tr|G0W5F4|G0W5F4_NAUDC	TMhelix|GT-A	TMhelix(13-35)|KTR1(66-385)
tr|G0W8U0|G0W8U0_NAUDC	TMhelix|GT-A	TMhelix(69-86)|KTR1(98-444)
tr|G0W8U6|G0W8U6_NAUDC	TMhelix|GT-A	TMhelix(13-35)|KTR1(168-497)
tr|G0WDI9|G0WDI9_NAUDC	TMhelix|GT-A	TMhelix(13-35)|KTR1(50-514)
tr|G1X098|G1X098_ARTOA	TMhelix|GT-A	TMhelix(7-29)|KTR1(156-477)
tr|G1X2C2|G1X2C2_ARTOA	TMhelix|GT-A	TMhelix(12-29)|KTR1(76-364)
tr|G1XFJ9|G1XFJ9_ARTOA	TMhelix|GT-A	TMhelix(59-78)|KTR1(134-461)
tr|G1XTN4|G1XTN4_ARTOA	TMhelix|GT-A	TMhelix(42-64)|KTR1(79-497)
tr|G2Q8L1|G2Q8L1_MYCTT	TMhelix|GT-A	TMhelix(7-26)|KTR1(75-359)
tr|G2QC94|G2QC94_MYCTT	TMhelix|GT-A	TMhelix(52-74)|KTR1(54-494)
tr|G2QLI1|G2QLI1_MYCTT	TMhelix|GT-A	TMhelix(7-26)|KTR1(93-413)
tr|G2QSX0|G2QSX0_THITE	TMhelix|GT-A	TMhelix(7-26)|KTR1(1-359)
tr|G2QZ67|G2QZ67_THITE	TMhelix|GT-A	TMhelix(9-26)|KTR1(7-423)
tr|G2RAI8|G2RAI8_THITE	TMhelix|GT-A	TMhelix(55-77)|KTR1(118-498)
tr|G2XI20|G2XI20_VERDV	TMhelix|GT-A	TMhelix(55-77)|KTR1(55-502)
tr|G2XIC4|G2XIC4_VERDV	TMhelix|GT-A	TMhelix(7-26)|KTR1(79-428)
tr|G2XNM6|G2XNM6_BOTF4	TMhelix|GT-A	TMhelix(47-69)|KTR1(110-500)
tr|G2XY16|G2XY16_BOTF4	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-403)
tr|G2YN79|G2YN79_BOTF4	TMhelix|GT-A	TMhelix(7-26)|KTR1(74-389)
tr|G3AFK0|G3AFK0_SPAPN	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_15(70-339)
tr|G3AR78|G3AR78_SPAPN	TMhelix|GT-A	TMhelix(12-29)|KTR1(72-391)
tr|G3BEQ6|G3BEQ6_CANTC	TMhelix|GT-A	TMhelix(13-32)|Glyco_transf_15(102-430)
tr|G3BFA2|G3BFA2_CANTC	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_15(115-420)
tr|G3JTH2|G3JTH2_CORMM	TMhelix|GT-A	TMhelix(51-73)|KTR1(114-512)
tr|G3YDM9|G3YDM9_ASPNA	TMhelix|GT-A	TMhelix(48-70)|KTR1(36-498)
tr|G4MZ76|G4MZ76_MAGO7	TMhelix|GT-A	TMhelix(7-24)|KTR1(65-355)
tr|G4NBZ7|G4NBZ7_MAGO7	TMhelix|GT-A	TMhelix(53-75)|KTR1(55-512)
tr|G4NFW5|G4NFW5_MAGO7	TMhelix|GT-A	TMhelix(7-26)|KTR1(105-434)
tr|G4TUM0|G4TUM0_SERID	TMhelix|GT-A	TMhelix(15-37)|KTR1(95-391)
tr|G4UMA5|G4UMA5_NEUT9	TMhelix|GT-A	TMhelix(12-34)|KTR1(108-428)
tr|G4UPH0|G4UPH0_NEUT9	TMhelix|GT-A	TMhelix(52-74)|KTR1(54-499)
tr|G7DS50|G7DS50_MIXOS	TMhelix|GT-A	TMhelix(50-72)|KTR1(113-441)
tr|G7E443|G7E443_MIXOS	TMhelix|GT-A	TMhelix(43-65)|KTR1(77-405)
tr|G7X9P9|G7X9P9_ASPKW	TMhelix|GT-A	TMhelix(48-70)|KTR1(36-498)
tr|G8BFN4|G8BFN4_CANPC	TMhelix|GT-A	TMhelix(7-26)|Glyco_transf_15(59-335)
tr|G8BIU1|G8BIU1_CANPC	TMhelix|GT-A	TMhelix(9-28)|KTR1(124-474)
tr|G8BN98|G8BN98_TETPH	TMhelix|GT-A	TMhelix(7-24)|KTR1(50-437)
tr|G8BPP3|G8BPP3_TETPH	TMhelix|GT-A	TMhelix(7-24)|KTR1(12-416)
tr|G8BRE4|G8BRE4_TETPH	TMhelix|GT-A	TMhelix(12-29)|KTR1(67-399)
tr|G8BV66|G8BV66_TETPH	TMhelix|GT-A	TMhelix(30-52)|KTR1(83-416)
tr|G8BV67|G8BV67_TETPH	TMhelix|GT-A	TMhelix(13-31)|KTR1(58-401)
tr|G8BVI8|G8BVI8_TETPH	TMhelix|GT-A	TMhelix(20-42)|KTR1(49-485)
tr|G8BXR7|G8BXR7_TETPH	TMhelix|GT-A	TMhelix(13-30)|KTR1(139-464)
tr|G8C017|G8C017_TETPH	TMhelix|GT-A	TMhelix(42-64)|Glyco_transf_15(222-545)
tr|G8C034|G8C034_TETPH	TMhelix|GT-A	TMhelix(27-46)|KTR1(97-436)
tr|G8C278|G8C278_TETPH	TMhelix|GT-A	TMhelix(20-42)|Glyco_transf_15(65-411)
tr|G8C279|G8C279_TETPH	TMhelix|GT-A	TMhelix(19-41)|KTR1(32-401)
tr|G8JVM6|G8JVM6_ERECY	TMhelix|GT-A	TMhelix(7-29)|KTR1(128-456)
tr|G8YC67|G8YC67_PICSO	TMhelix|GT-A	TMhelix(7-29)|KTR1(94-407)
tr|G8YDU2|G8YDU2_PICSO	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(96-424)
tr|G8YDW7|G8YDW7_PICSO	TMhelix|GT-A	TMhelix(5-24)|KTR1(92-411)
tr|G8YEL7|G8YEL7_PICSO	TMhelix|GT-A	TMhelix(7-29)|KTR1(87-408)
tr|G8YKL8|G8YKL8_PICSO	TMhelix|GT-A	TMhelix(41-63)|KTR1(48-528)
tr|G8YMM3|G8YMM3_PICSO	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(96-424)
tr|G8YMP7|G8YMP7_PICSO	TMhelix|GT-A	TMhelix(5-24)|KTR1(75-411)
tr|G8YMZ9|G8YMZ9_PICSO	TMhelix|GT-A	TMhelix(50-72)|KTR1(53-533)
tr|G8ZLY2|G8ZLY2_TORDC	TMhelix|GT-A	TMhelix(20-37)|KTR1(65-383)
tr|G8ZWF6|G8ZWF6_TORDC	TMhelix|GT-A	TMhelix(13-35)|KTR1(54-386)
tr|G8ZYX2|G8ZYX2_TORDC	TMhelix|GT-A	TMhelix(21-40)|KTR1(43-487)
tr|G9N5D9|G9N5D9_HYPVG	TMhelix|GT-A	TMhelix(7-26)|KTR1(3-407)
tr|G9NF72|G9NF72_HYPAI	TMhelix|GT-A	TMhelix(7-26)|KTR1(13-358)
tr|G9NGA3|G9NGA3_HYPAI	TMhelix|GT-A	TMhelix(7-26)|KTR1(82-411)
tr|G9NRN0|G9NRN0_HYPAI	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-490)
tr|H0EL81|H0EL81_GLAL7	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-394)
tr|H1UW57|H1UW57_COLHI	TMhelix|GT-A	TMhelix(7-26)|KTR1(68-394)
tr|H1VHJ3|H1VHJ3_COLHI	TMhelix|GT-A	TMhelix(54-76)|KTR1(117-499)
tr|H1VR41|H1VR41_COLHI	TMhelix|GT-A	TMhelix(7-26)|KTR1(92-430)
tr|H2AMF2|H2AMF2_KAZAF	TMhelix|GT-A	TMhelix(7-25)|Glyco_transf_15(57-435)
tr|H2AVR2|H2AVR2_KAZAF	TMhelix|GT-A	TMhelix(26-48)|KTR1(5-406)
tr|H2AXJ6|H2AXJ6_KAZAF	TMhelix|GT-A	TMhelix(13-35)|KTR1(3-417)
tr|H2AZH6|H2AZH6_KAZAF	TMhelix|GT-A	TMhelix(21-43)|KTR1(21-500)
tr|H2B0V9|H2B0V9_KAZAF	TMhelix|GT-A	TMhelix(17-39)|KTR1(44-368)
tr|H6BKJ6|H6BKJ6_EXODN	TMhelix|GT-A	TMhelix(52-74)|KTR1(100-504)
tr|H6BNP3|H6BNP3_EXODN	TMhelix|GT-A	TMhelix(12-34)|KTR1(8-422)
tr|H6BUW3|H6BUW3_EXODN	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-371)
tr|I1BLA5|I1BLA5_RHIO9	TMhelix|GT-A	TMhelix(27-49)|Glyco_transf_15(113-354)
tr|I1BLA6|I1BLA6_RHIO9	TMhelix|GT-A	TMhelix(12-29)|Glyco_transf_15(107-333)
tr|I1BVQ1|I1BVQ1_RHIO9	TMhelix|GT-A	TMhelix(7-29)|KTR1(7-351)
tr|I1CRH8|I1CRH8_RHIO9	TMhelix|GT-A	TMhelix(7-24)|KTR1(36-364)
tr|I1RT71|I1RT71_GIBZE	TMhelix|GT-A	TMhelix(7-26)|KTR1(16-358)
tr|I2G5V8|I2G5V8_USTH4	TMhelix|GT-A	TMhelix(16-35)|KTR1(111-428)
tr|I2GXY5|I2GXY5_TETBL	TMhelix|GT-A	TMhelix(19-36)|KTR1(48-408)
tr|I2GY18|I2GY18_TETBL	TMhelix|GT-A	TMhelix(45-63)|Glyco_transf_15(86-417)
tr|I2GZ76|I2GZ76_TETBL	TMhelix|GT-A	TMhelix(21-40)|KTR1(61-507)
tr|I2H0D7|I2H0D7_TETBL	TMhelix|GT-A	TMhelix(19-41)|KTR1(78-410)
tr|I2H8D2|I2H8D2_TETBL	TMhelix|GT-A	TMhelix(68-85)|KTR1(122-438)
tr|I2K022|I2K022_DEKBR	TMhelix|GT-A	TMhelix(16-38)|Glyco_transf_15(65-345)
tr|I4Y8G3|I4Y8G3_WALMC	TMhelix|GT-A	TMhelix(5-27)|KTR1(23-339)
tr|I6NDG9|I6NDG9_ERECY	TMhelix|GT-A	TMhelix(11-33)|KTR1(66-384)
tr|J3NGU5|J3NGU5_GAGT3	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-355)
tr|J3NZK7|J3NZK7_GAGT3	TMhelix|GT-A	TMhelix(54-76)|KTR1(56-504)
tr|J3PK83|J3PK83_GAGT3	TMhelix|GT-A	TMhelix(7-26)|KTR1(127-447)
tr|J5JEX5|J5JEX5_BEAB2	TMhelix|GT-A	TMhelix(51-73)|KTR1(117-499)
tr|J5RSW9|J5RSW9_SACK1	TMhelix|GT-A	TMhelix(53-70)|KTR1(28-431)
tr|J5S5J4|J5S5J4_SACK1	TMhelix|GT-A	TMhelix(7-24)|KTR1(8-424)
tr|J6EN43|J6EN43_SACK1	TMhelix|GT-A	TMhelix(12-29)|KTR1(118-464)
tr|J7R9R4|J7R9R4_KAZNA	TMhelix|GT-A	TMhelix(20-39)|KTR1(20-493)
tr|J7RA48|J7RA48_KAZNA	TMhelix|GT-A	TMhelix(13-35)|KTR1(24-394)
tr|J7RES3|J7RES3_KAZNA	TMhelix|GT-A	TMhelix(26-43)|KTR1(24-401)
tr|J7RI69|J7RI69_KAZNA	TMhelix|GT-A	TMhelix(21-43)|KTR1(22-433)
tr|J7S5H3|J7S5H3_9APHY	TMhelix|GT-A	TMhelix(21-40)|KTR1(65-410)
tr|J8PII0|J8PII0_SACAR	TMhelix|GT-A	TMhelix(21-38)|KTR1(16-499)
tr|J8PMC5|J8PMC5_SACAR	TMhelix|GT-A	TMhelix(21-43)|KTR1(7-490)
tr|J8Q4W2|J8Q4W2_SACAR	TMhelix|GT-A	TMhelix(12-31)|KTR1(85-464)
tr|K0KAM3|K0KAM3_WICCF	TMhelix|GT-A	TMhelix(21-43)|KTR1(62-513)
tr|K0KJH0|K0KJH0_WICCF	TMhelix|GT-A	TMhelix(29-46)|Glyco_transf_15(116-445)
tr|K0KMH1|K0KMH1_WICCF	TMhelix|GT-A	TMhelix(12-29)|KTR1(89-419)
tr|K0KXI4|K0KXI4_WICCF	TMhelix|GT-A	TMhelix(7-29)|Glyco_transf_15(44-363)
tr|K1WKL1|K1WKL1_MARBU	TMhelix|GT-A	TMhelix(7-26)|KTR1(74-358)
tr|K1WQB4|K1WQB4_MARBU	TMhelix|GT-A	TMhelix(48-70)|KTR1(111-499)
tr|K1WZB6|K1WZB6_MARBU	TMhelix|GT-A	TMhelix(7-26)|KTR1(88-408)
tr|K2SUS8|K2SUS8_MACPH	TMhelix|GT-A	TMhelix(49-71)|KTR1(53-507)
tr|K5UMS1|K5UMS1_PHACS	TMhelix|GT-A	TMhelix(7-24)|KTR1(1-367)
tr|L2FDR5|L2FDR5_COLGN	TMhelix|GT-A	TMhelix(7-26)|KTR1(112-432)
tr|L2GBL5|L2GBL5_COLGN	TMhelix|GT-A	TMhelix(54-76)|KTR1(117-502)
tr|L8FRQ5|L8FRQ5_PSED2	TMhelix|GT-A	TMhelix(21-43)|KTR1(85-472)
tr|L8GAC0|L8GAC0_PSED2	TMhelix|GT-A	TMhelix(38-55)|KTR1(37-434)
tr|M1VYS5|M1VYS5_CLAP2	TMhelix|GT-A	TMhelix(53-75)|KTR1(116-501)
tr|M1WBF0|M1WBF0_CLAP2	TMhelix|GT-A	TMhelix(7-26)|KTR1(95-424)
tr|M1WHJ7|M1WHJ7_CLAP2	TMhelix|GT-A	TMhelix(7-26)|KTR1(73-343)
tr|M2MJN8|M2MJN8_BAUPA	TMhelix|GT-A	TMhelix(7-29)|KTR1(99-427)
tr|M2MMM7|M2MMM7_BAUPA	TMhelix|GT-A	TMhelix(58-80)|KTR1(99-526)
tr|M2RKM2|M2RKM2_COCSN	TMhelix|GT-A	TMhelix(7-26)|KTR1(1-369)
tr|M2S8M2|M2S8M2_COCSN	TMhelix|GT-A	TMhelix(50-72)|KTR1(40-504)
tr|M2SP88|M2SP88_COCSN	TMhelix|GT-A	TMhelix(21-43)|KTR1(50-384)
tr|M2SRE9|M2SRE9_COCSN	TMhelix|GT-A	TMhelix(7-26)|KTR1(6-411)
tr|M2TD71|M2TD71_COCH5	TMhelix|GT-A	TMhelix(7-26)|KTR1(6-411)
tr|M2TFL7|M2TFL7_COCH5	TMhelix|GT-A	TMhelix(21-43)|KTR1(73-372)
tr|M2URW0|M2URW0_COCH5	TMhelix|GT-A	TMhelix(50-72)|KTR1(40-504)
tr|M2UWX5|M2UWX5_COCH5	TMhelix|GT-A	TMhelix(7-26)|KTR1(1-369)
tr|M3A1I5|M3A1I5_PSEFD	TMhelix|GT-A	TMhelix(7-26)|KTR1(110-430)
tr|M3BAE3|M3BAE3_PSEFD	TMhelix|GT-A	TMhelix(54-76)|KTR1(42-526)
tr|M3DCB8|M3DCB8_SPHMS	TMhelix|GT-A	TMhelix(55-77)|KTR1(43-526)
tr|M3IKG5|M3IKG5_CANMX	TMhelix|GT-A	TMhelix(12-31)|Glyco_transf_15(98-425)
tr|M3JF10|M3JF10_CANMX	TMhelix|GT-A	TMhelix(5-27)|KTR1(1-401)
tr|M3K530|M3K530_CANMX	TMhelix|GT-A	TMhelix(9-28)|KTR1(83-423)
tr|M7TA04|M7TA04_EUTLA	TMhelix|GT-A	TMhelix(12-34)|KTR1(122-442)
tr|M7TMU7|M7TMU7_BOTF1	TMhelix|GT-A	TMhelix(7-26)|KTR1(74-389)
tr|M7TSU5|M7TSU5_EUTLA	TMhelix|GT-A	TMhelix(7-26)|KTR1(73-361)
tr|M7TWE4|M7TWE4_BOTF1	TMhelix|GT-A	TMhelix(47-69)|KTR1(110-500)
tr|M7UFB8|M7UFB8_BOTF1	TMhelix|GT-A	TMhelix(7-26)|KTR1(7-403)
tr|N1JJS4|N1JJS4_BLUG1	TMhelix|GT-A	TMhelix(7-29)|KTR1(1-357)
tr|N1PXK9|N1PXK9_DOTSN	TMhelix|GT-A	TMhelix(55-77)|KTR1(53-526)
tr|N1QDR6|N1QDR6_SPHMS	TMhelix|GT-A	TMhelix(7-24)|KTR1(110-430)
tr|N1RL18|N1RL18_FUSC4	TMhelix|GT-A	TMhelix(7-26)|KTR1(16-358)
tr|N1S8C8|N1S8C8_FUSC4	TMhelix|GT-A	TMhelix(52-74)|KTR1(58-503)
tr|N4UBS4|N4UBS4_FUSC1	TMhelix|GT-A	TMhelix(52-74)|KTR1(58-503)
tr|N4VF31|N4VF31_COLOR	TMhelix|GT-A	TMhelix(54-76)|KTR1(117-502)
tr|N4VID2|N4VID2_COLOR	TMhelix|GT-A	TMhelix(7-26)|KTR1(92-421)
tr|N4W0Q1|N4W0Q1_COLOR	TMhelix|GT-A	TMhelix(7-26)|KTR1(25-356)
tr|Q0CW77|Q0CW77_ASPTN	TMhelix|GT-A	TMhelix(48-70)|KTR1(91-501)
tr|Q0UC65|Q0UC65_PHANO	TMhelix|GT-A	TMhelix(50-72)|KTR1(40-488)
tr|Q2GND4|Q2GND4_CHAGB	TMhelix|GT-A	TMhelix(32-54)|KTR1(810-1157)
tr|Q2U691|Q2U691_ASPOR	TMhelix|GT-A	TMhelix(48-70)|KTR1(112-497)
tr|Q4WVH9|Q4WVH9_ASPFU	TMhelix|GT-A	TMhelix(48-70)|KTR1(91-502)
tr|Q59QH4|Q59QH4_CANAL	TMhelix|GT-A	TMhelix(12-34)|Glyco_transf_15(109-437)
tr|Q5BH94|Q5BH94_EMENI	TMhelix|GT-A	TMhelix(48-70)|KTR1(50-494)
tr|Q6BM49|Q6BM49_DEBHA	TMhelix|GT-A	TMhelix(5-27)|KTR1(80-439)
tr|Q6BRH5|Q6BRH5_DEBHA	TMhelix|GT-A	TMhelix(13-35)|Glyco_transf_15(101-427)
tr|Q6BRK2|Q6BRK2_DEBHA	TMhelix|GT-A	TMhelix(7-29)|KTR1(116-435)
tr|Q6BYD0|Q6BYD0_DEBHA	TMhelix|GT-A	TMhelix(66-88)|KTR1(55-550)
tr|Q6C0C8|Q6C0C8_YARLI	TMhelix|GT-A	TMhelix(37-59)|KTR1(102-502)
tr|Q6C7C7|Q6C7C7_YARLI	TMhelix|GT-A	TMhelix(5-27)|KTR1(6-412)
tr|Q6CM50|Q6CM50_KLULA	TMhelix|GT-A	TMhelix(21-39)|KTR1(8-408)
tr|Q6CNB3|Q6CNB3_KLULA	TMhelix|GT-A	TMhelix(12-34)|KTR1(65-385)
tr|Q6CTD9|Q6CTD9_KLULA	TMhelix|GT-A	TMhelix(12-34)|KTR1(84-403)
tr|Q6CXT2|Q6CXT2_KLULA	TMhelix|GT-A	TMhelix(29-51)|KTR1(43-442)
tr|Q6FJC5|Q6FJC5_CANGA	TMhelix|GT-A	TMhelix(20-39)|Glyco_transf_15(112-434)
